i_doc,doc,MEturquoise,MElightyellow,MEblue,MEpurple,MEmagenta,MEpink,MElightcyan,MEblack,MEmidnightblue,MEgreenyellow,MEred,MEgrey60,MEsalmon,MEbrown,MEgreen,MEcyan,MEdarkgreen,MEdarkred,MEtan,MElightgreen,MEroyalblue,MEdarkturquoise,MEyellow,MEgrey
49,GTEX-14JIY-0011-R8a-SM-6AJAP,-0.000422859673618711,0.0151504211406315,0.0167213326130912,0.10291018528253,0.008460847810489721,0.0345994906492928,-0.000160918525302499,-0.009693190218977441,-0.0010678831675161099,-0.0037134774581729702,-0.0021829630745005897,0.0156021463884485,-0.0018798817723447601,-0.00285307353338064,-0.00211008861006765,4.76650563764815e-05,-0.0087983850497016,-0.0009632777835723369,-0.00208966104220713,-0.0040796377607505,-0.00355494061007086,-0.00173905871908041,-0.00663346524021853,-6.73092830581746e-05
50,GTEX-ZAB4-0011-R9a-SM-4SOKG,-0.00093366209050954,0.0018297047462043602,0.0218129187165288,0.0196284506203264,0.0310102449337175,0.230329688332543,-0.00162002374271339,-0.00957529370060089,-0.00044962863848326505,-0.0033854437823112697,-0.00211688722047244,-0.00123413159616641,0.00548412866825701,0.0032554663501663103,0.00242554602737914,-0.0027263477709706697,-0.00882652638142036,0.00022741693499095497,-0.00138655161933206,-0.00407305456698294,-0.00335545728354265,-0.00262444263599095,-0.005874428322822979,-1.86433036587295e-05
51,GTEX-1GZHY-0011-R11a-SM-C1YRQ,-0.000174088177642308,7.259443870921992e-05,0.15225334227328,0.0754442540370548,-0.00271088181538105,0.0023467667257272198,-0.0023010866934245803,-0.00983872405678392,-0.0020225787687182,-0.00326946491975593,-0.00161617901198827,-0.0016486134286596,-0.00431795348017921,-0.00464045566208866,-0.0037074062652703204,-0.00188078521449198,-0.00889579178787075,-0.0035025679913013898,-0.0014450250195221,-0.00408377465037527,-0.00427060962696514,-0.002797571847769,-0.00671704172946342,-3.33508802631798e-05
52,GTEX-18464-0011-R10a-SM-72D6X,0.00109897660223317,0.0131203054576361,0.0301188866505049,0.21567027667900898,0.00518211477255161,0.0164007068711525,-0.000680617161392567,-0.00954542428879165,0.00153608372556299,-0.00361832608331119,-0.0017621782523997301,-0.000260663987779532,-0.0025611025141746,-0.0030895637027107,-0.00183831582295137,0.003450442311649,-0.008035377545144091,-0.000303921951243015,-0.00192103473380402,-0.00408377465037527,-0.00427060962696514,-0.00215059305880364,-0.0063149220446233,-0.000146255714817099
53,GTEX-145LS-0011-R5a-SM-5SI65,-0.00033864290655437205,0.00227406280044138,0.0106311195597404,0.0664056382067458,0.0792798482006728,0.0279853833597865,-0.00235196329328827,-0.00962100047406593,-0.00115024414555166,-0.00361532662585465,-0.00205714508370037,-0.000582911400844653,-0.0037067312566310103,-0.00258949227955562,0.00199152078765102,-0.0013430085255125301,-0.0079419842552452,0.0042696474461056105,-0.00134031005304908,-0.00397128871627799,-0.00424262145992102,-0.00217490686392109,-0.00637045459265406,-0.000132082691937967
54,GTEX-13N1W-0011-R4a-SM-5MR52,0.00142684365048806,0.007117440134754329,0.008214515922869859,0.100062333584411,0.00432513011290941,0.0269778461363429,-0.00214773318752245,-0.0093051257070924,0.00343189865242719,-0.00319864607488855,-0.0014406217923764,0.0147866152556384,-0.0032973902192158697,-0.00281934007816938,-0.00272742229974049,-0.000653693687539899,-0.00867792118478817,0.00455554006818032,-0.00203846962844197,-0.004082991744738879,-0.00427060962696514,-0.0014830305036171,-0.00629949986861473,-5.7602688672802394e-05
55,GTEX-X4XY-3026-SM-EWRM9,-0.00109306609397275,0.0127934344943876,0.0129268057610764,0.099679022251355,0.00199251356125887,0.00580649827523748,-0.00199082654492224,-0.00966107534421156,-0.0022146621885705603,-0.0032695868178074803,-0.00209824607120801,-0.0007829066626203951,-0.00429301971170055,-0.0042423178244422296,-0.00275846239052296,-0.00152091885721305,-0.00908235353378935,-0.0019678503599374897,-0.00156256616169111,-0.00408377465037527,-0.00427060962696514,-0.00151996849505509,-0.0066815761908483205,-9.33226201935327e-05
56,GTEX-11GSP-0011-R1a-SM-9QEJ3,-0.0014091598411771,0.000931777615798157,0.00939199017460533,0.0526803158584075,0.0031931650282531,0.0188367181009984,-0.00258645875829868,-0.009866083590334859,-0.00158619018397265,-0.0033863976568993697,-0.0020759948271609104,-0.000314099855991139,-0.0041242278953550395,-0.00466231772642198,-0.00261110987308858,-0.0014238745077966698,-0.00892519680035927,-3.58616603273414e-06,-0.00232886970509608,-0.00405184956641863,-0.0038151750272614,-0.0022050131530596,-0.0067741790281683105,-5.16219246179438e-05
57,GTEX-11DZ1-0011-R8b-SM-DNZZI,-0.000610767603074155,0.00122746273402371,0.0044594805117876704,0.0602241408246634,0.00777056052912886,0.011919239197312,-0.00207312229540198,-0.00973510985146105,-0.000997425639328866,-0.0037213995718677,-0.00212531174423731,-0.00207201048846748,-0.00265437101244508,-0.001534982358126,-0.00303319566329435,-0.0010861403548727401,-0.00897328692492773,0.00199121210580807,-0.0019358669309485102,-0.00408046607361354,-0.00427060962696514,-0.00199381807224241,-0.00681132438259328,-0.000132530557698015
58,GTEX-11EMC-0011-R8b-SM-DO91Z,-0.0023008529697515897,0.0019202268456234,-0.0029357645317452602,0.00231264943892697,-0.0038342517223092397,0.0616894061987775,-0.00232628778957316,-0.00990188793538187,-0.0022213458308786398,-0.0037683324609870204,-0.0022889564652676803,-0.00229529446219365,-0.00299846662006983,-0.0051401503966562396,-0.00396721401065278,-0.00257147180804262,-0.00964021812549539,-0.00339399866295004,-0.00264924219867521,-0.00393539953979202,-0.00426670947814564,-0.00270360554512236,-0.00715160875946414,-3.2010219659971995e-05
59,GTEX-13OW5-0011-R6b-SM-5O9BW,0.000518961951523174,0.0005545840857199081,-0.000112242785968056,0.0250170022102594,0.00305785584593032,0.00586495220592409,-0.00263523431592384,-0.00982639341711402,0.000154868811230227,-0.00369814397083908,-0.0018951334182699398,-0.0013006122961837698,-0.0041078171501835,-0.00357433716169695,-0.00233437193979975,-0.0014601666824530198,-0.00814942012530139,0.00355559145759302,-0.00223505765495672,-0.00408334442932292,-0.00427060962696514,-0.00255676997992135,-0.00685544905549904,-6.30382719578949e-05
60,GTEX-17EVQ-2826-SM-7IGQK,-0.00124477827551528,0.00745129533525518,0.0101256042278452,0.0789472177190214,0.00202550517504575,0.0152479254352054,-0.0022792125320465198,-0.009638894499905879,-0.000757933288925117,-0.00343756272224427,-0.00211446463888982,-0.00124419408573959,-0.0038858762113664898,-0.00358868422863731,-0.00266769831043389,-0.00187845268528456,-0.00931384710658022,-0.00139922771697256,-0.00209134473439287,-0.00401329194839871,-0.00427060962696514,-0.00207262851962346,-0.00655954236164272,-7.47826469774605e-05
61,GTEX-1EN7A-0011-R5a-SM-9QEH6,-0.0023424348630344,-0.0012783241563430199,-0.00506432228165689,-0.00251699361386109,0.00225814151397339,0.007466535890024409,-0.0029195676576065,-0.00995125724170376,-0.0017359073425179,-0.00377620159093766,-0.00229511600200729,-0.00239146067316948,-0.00469989563272107,-0.0051502649223862,-0.00498544202439084,-0.00268733792236967,-0.0098898037482022,-0.00309551945053188,-0.00262092996010572,-0.00408377465037527,-0.00427060962696514,-0.00257397011333904,-0.00711186066444911,-3.51358289883277e-05
62,GTEX-13N2G-0011-R2a-SM-5MR4Q,-0.00134210027793293,0.014351153109058998,0.007555023575487521,0.0513809211215984,-0.000351047414531229,0.0860889764977174,0.00779516833993222,-0.00979180933606379,-0.000286497933478086,-0.0037008613833884796,-0.0020797552895531197,-0.0014042856279815,-0.00406695639778834,-0.00226337409187797,-0.00400514530117941,-0.0019580538057977397,-0.00923578170113457,-0.0008963244369250711,-0.00111115767888638,-0.00407061666157675,-0.00427060962696514,-0.00152757064076044,-0.006457020121827329,-2.96288007961393e-05
63,GTEX-1JJ6O-0011-R11b-SM-EXUS2,-0.000794482704015745,0.0007178456857302731,0.153958792829778,0.10681716172310302,-0.0009666782970880551,0.0109852481328727,-0.00241385134852553,-0.00979422118045531,-0.00187594890564729,-0.00339206129975923,-0.0017317770544126,-1.0967133133954599e-05,-0.00449031440289961,-0.00379243812625324,-0.0036090185136163798,-0.0025456587992595398,-0.00756269389153823,-0.0033755962133193897,-0.0014871258569317599,-0.00408377465037527,-0.00426789005510827,-0.002797571847769,-0.00687365669297498,-3.6192054271427e-05
64,GTEX-15CHQ-0011-R1a-SM-COH27,-0.000261087967855331,0.00947706389655241,0.00586359705260587,0.0638818538212833,0.0107457353298963,0.0436874449683916,-0.00139639545421036,-0.00970841028808722,-0.00101465687031755,-0.0033514444957741803,-0.00204738910720954,0.00785678906533324,-0.004037280803023889,-0.0021695430425282,-0.0022700876975064,-0.00166753191491029,-0.0089067168292887,0.00198712329912075,-0.0021386137702568103,-0.00408377465037527,-0.004256216440499371,-0.00035007745325195297,-0.00673576629753793,-5.5415403197806296e-05
65,GTEX-1H3NZ-0011-R6b-SM-A9G1N,0.00218290891982095,0.00816458714500736,0.0083515014222468,0.0701561807464111,0.0106111965959501,0.00591339796545059,-0.00193457617302845,-0.00971789132324266,-0.000964514125942702,-0.00349444611129158,-0.0019372131671791,-0.00180681548999979,-0.0026690225983871,-0.0019417594229028602,-0.0011995701681913802,-0.0009368551700698369,-0.0089820704031381,0.009989034342167809,-0.00164122081487032,-0.00408242984704084,-0.00426837837161349,-0.00048588039307995097,-0.0067827210644799294,-0.000125609851535869
66,GTEX-1F52S-0011-R7b-SM-9QEH8,-0.0023362198027534,-0.00193435501312265,-0.00402450505616863,0.00239773422996395,-0.00272051200892616,0.006944102733533511,-0.00280691680068037,-0.00993263095563263,-0.0022266494329899102,-0.0037881857606118603,-0.0022175379931562,-0.0021158440215446,-0.00468910865445759,-0.0051159415632367105,-0.00462218193688467,-0.00259102892312947,-0.00966871938699763,-0.0023523516995625302,-0.00257361189745145,-0.00408377465037527,-0.00426934638727385,-0.00252320377281155,-0.00709992903444844,-4.1605046486865795e-05
67,GTEX-1H4P4-0011-R1b-SM-CL54V,-0.00247117827150712,-0.0015237323371519302,-0.00398145526396385,-0.0019135123843022198,-0.0028896002462749,0.0439840051428543,-0.00268174641468135,-0.00992603993280892,-0.00254428506314175,-0.00376766002334736,-0.00223981134051131,-0.00149395898578337,-0.00473675559205059,-0.0052736748754984705,-0.00505559968319573,-0.00270514342126343,-0.00966526310385124,-0.0035357053425319,-0.00266002710464699,-0.004082682210168,-0.00427060962696514,-0.002797571847769,-0.007101204503017859,-3.1391908824301194e-05
68,GTEX-14ABY-0011-R9a-SM-5PNZK,-0.000315047115498966,-0.0018199879547350602,0.0057763122898265105,0.023762831125466,0.0042361104819698,0.524080634708889,-0.00128699279993783,-0.00965346365158928,-0.000175509836135923,-0.00333793095007916,-0.0019502370230264398,-0.00139812972084463,0.0011988353363002,0.000622629057528467,-0.0008800938223929051,-0.0022773047662857397,-0.008698275778402341,-0.000792335097129389,-0.00232861267456502,-0.00395479327141371,-0.00424247195364304,-0.00275312128867926,-0.00511318925796948,-6.74597697604231e-06
69,GTEX-Q2AG-0011-R11A-SM-2HMKZ,0.000698624924716084,0.0056565217310142295,0.339621305073854,0.191691273287525,0.0017284093395089901,0.0236336405860929,-0.00187845168463141,-0.009609325544002609,-0.000844822558681201,-0.0027676421925275103,-0.00105708480485263,-0.00125488785893401,-0.0020550510060055698,-0.0017618181791683898,-0.00106253670627215,-0.00119570559280865,-0.0073863785269517,-0.000293127817820856,-0.0009259303455104391,-0.004058493950049521,-0.00421975324084681,-0.000553530580864803,-0.005875509934256539,-3.0119661306527802e-05
70,GTEX-14BIN-0011-R11a-SM-5SI79,-0.000828418343551825,0.00206666233559624,0.204520937267732,0.0971903128474417,-0.00130745789483547,0.0130264955829048,-0.00249773222413708,-0.00980143885169097,-0.00185083797963505,-0.00321084595889585,-0.000948148940693259,-0.000543580857346473,-0.0042205248387103,-0.00414608788549024,-0.00348459792000932,-0.00238081864950349,-0.00859787776063604,-0.0027496306956905398,-0.00012365313029246398,-0.00408266574352797,-0.00427060962696514,-0.00208827782133955,-0.0066596430256803795,-3.52357965861524e-05
71,GTEX-WZTO-0011-R4A-SM-3NMC7,-0.000209197678466708,0.0111768045979754,0.0217662204308992,0.17845148095000896,0.0026379992113357,0.0260755752368392,-0.00223210517576627,-0.00937806870983647,-0.00127463692812515,-0.00367049690054838,-0.00211052944002575,-0.00154859581793358,-0.0017788423800422397,-0.00351214460004798,-0.00304790705615562,-0.00102724091427164,-0.00793285495112888,0.000561126801095755,-0.00225074494801227,-0.00402793846909538,-0.0042638210700591895,-0.000985603247637184,-0.00645677999487132,-0.00010658912370101801
72,GTEX-17MF6-0011-R5a-SM-731BA,-0.00232368818977525,-0.00203753263258157,-0.00408121719204695,0.000850300408379025,-0.00306738601171155,0.0214002453641828,-0.00280684017732109,-0.00988525101466073,-0.00195839246205794,-0.0037802793937794705,-0.00216482847864295,-0.00251238758647742,-0.004190564770667879,-0.00468047724059515,-0.00478811282107423,-0.00266440675919395,-0.00981528110095705,-0.0016928623960761199,-0.00260123860191726,-0.00408377465037527,-0.00427060962696514,-0.002797571847769,-0.0071090790169016,-3.99705939226782e-05
73,GTEX-147GR-0011-R2b-SM-5S2RQ,-0.00127496226011185,0.00980272211764489,0.00493413107535303,0.0329296503119106,-0.000639439238606648,0.0695971922529632,4.320774223031e-05,-0.009851842870927021,-0.00150931436767365,-0.00374242541701321,-0.00196847640191797,-0.0011479862883224802,-0.00199803632482831,-0.00392630068887665,-0.0035753883595817898,-0.0024506757053133397,-0.009275864794658,-0.0028132910611472,-0.00147681038008937,-0.00408377465037527,-0.004267376524875,-0.00248585467574843,-0.00697730574254498,-3.74687134168418e-05
74,GTEX-13CF2-0011-R11b-SM-5LZXO,-0.000343740159235506,0.010232558959786999,0.273895248720841,0.13981472778166,0.000152396967165753,0.009927169234778759,-0.0023875191936357,-0.00970953207208757,-0.00183828656513337,-0.00270028927123067,-0.0005216434964410419,-0.00152273059037175,-0.0035802430005468103,-0.0034134356306213397,-0.000722631080520825,-0.0016499594992028,-0.00819463216785149,-0.00225313599467606,-0.000842260225793228,-0.00408377465037527,-0.00427060962696514,-0.00269243955687088,-0.0065396448636403206,-3.34749248451974e-05
75,GTEX-14ABY-0011-R5b-SM-5SI7B,-0.00046379202086682,0.00285978011179569,0.00843614660014242,0.0639102988033464,0.0119411695069545,0.0136442595989896,-0.00241134541753013,-0.00961879051531556,-0.00161694133693963,-0.0037504730031956797,-0.00185444290548497,-0.00140265267141007,-0.00384397284692611,-0.0032919858246297303,-0.00219267217055888,-0.000528525519529065,-0.00886745450217163,0.00470897451160499,-0.0016445669333304599,-0.00408116335360581,-0.00427060962696514,-0.00257190151984705,-0.00671964989019201,-0.000132172756926559
76,GTEX-16XZZ-0011-R9b-SM-7DHKX,-0.000653707362135615,0.00017756693884497901,0.00409722302839752,0.0180807173223483,0.00377721220620946,0.405976421642494,-0.00136075823376638,-0.009729865787898691,0.0008729748712203559,-0.0033871703703853,-0.0020934905512008,-0.00239070577433422,-0.000255769254504544,0.0015767811334883,0.0035522693452729997,-0.00252824015188077,-0.008990775125274691,-0.00329901335682577,-0.00245457268257174,-0.00395878748966015,-0.0007110314209415559,-0.00254069772410483,-0.00556070345455087,-5.14168685662204e-06
77,GTEX-1E1VI-0011-R4b-SM-9QEHV,-0.0016045441899725,0.0039089406065405605,-0.000372350091291795,0.0356096451447851,-0.00213108087713748,0.0172351260125325,-0.00278556918847233,-0.0097420261651533,-0.0017415669948118802,-0.0033654847656939,-0.00226930220493582,0.0037230026432849396,-0.00460448103593904,-0.00517381705603508,-0.00362710286226186,-0.00252970066544588,-0.00952738968747081,-0.00108102247821645,-0.00254972753908207,-0.0040826048358284205,-0.00425683943760553,-0.00237659153313606,-0.00683461708826367,-4.7985972130122205e-05
78,GTEX-13OVJ-2826-SM-5L3GW,0.000343264612210362,0.0053495721119169,0.00884292425235704,0.0774152586396094,0.0032353900814033397,0.0380415408559141,-0.00232956537804052,-0.00959707047199563,0.0025283784638616,-0.0036237878607712297,-0.00153155205995234,0.00340216448738142,-0.00229687686846803,-0.00238837411305536,0.000183306916579987,-0.00136525530167329,-0.00907699902700003,-0.00113748899650302,-0.00168522920580857,-0.00403817135377238,-0.00427060962696514,-0.0020288731162646802,-0.006369110588660421,-6.1625642180106e-05
79,GTEX-WHSE-0011-R10A-SM-EYYVG,-0.0005340153716737049,0.00762020913692882,0.0134178351265624,0.117645974806365,-0.000436540133303429,0.0134041441662613,-0.00157144629143226,-0.009595844056186971,-0.0011702445268945698,-0.00295463783009978,-0.00222257632872285,-0.00129369641049744,-0.00430860991180066,-0.0028240841727362,-0.00290821631102593,-0.000115015168273978,-0.00903407059162481,-0.000328234910561252,-0.00228965799691029,-0.00407919513649666,-0.00427060962696514,-0.00172180141205106,-0.006730060485097371,-9.667020429895909e-05
80,GTEX-15SHU-3026-SM-6LPIB,0.000207692411528117,0.00337815663822628,0.192122712305917,0.10978832810154801,-0.0007960799399796161,0.00968392339597928,-0.0024242313848311698,-0.00968442052404591,-0.0015853855956094,-0.0033876082611257,-0.00155045637557493,0.0013966096284738,-0.0012049730141374699,-0.00323091740349801,-0.00163630537734228,-0.00207489906730445,-0.008415398290505421,-0.00251802649492872,-0.0009256639474611901,-0.0038562029436493704,-0.00419579139712573,-0.0012669503566688901,-0.00645625275910265,-3.44592200106915e-05
81,GTEX-1C6VR-0011-R6a-SM-7MXU8,0.00151244118554479,0.00864301593334409,0.00923500167826455,0.0731097712644551,0.012764518966406,0.00811987859137169,-0.00230606471075452,-0.009616619960327321,-0.000698211698945654,-0.00334887137371007,-0.00206998866185825,-0.00035032376382013197,-0.000864631017313275,-0.00364642187961327,-0.00241752411965034,0.00128254797200437,-0.008864300531034841,0.00677060276978941,-0.00123667724958905,-0.004081427286970521,-0.00427060962696514,-0.00128092154867779,-0.00672508330710871,-0.00014314056745328002
82,GTEX-WWYW-0011-R5A-SM-3NB3E,0.00151322215610187,0.00293413686905536,0.009643466211972271,0.0718143621541142,0.11317439799142698,0.0469405558945171,-0.00199532566038205,-0.00958772240585877,-0.000950424232517274,-0.00247011278039817,-0.00134162909867707,-0.000170310971876332,0.0004355763230472,-0.000470925399197538,-0.000853017092278283,-0.00147692831672617,-0.0072413376051229,0.00362662715051759,-0.00140659349800814,-0.00399553465821446,-0.0030356106405625897,-0.0012368353251247801,-0.00592462387825886,-0.000135628096334332
83,GTEX-1IY9M-0011-R9b-SM-D3L8J,0.0008640187707431151,-0.000958638899360845,0.00533094421746115,0.0287044051918842,0.0026793148858687,0.42794551237022793,-0.00174395006171101,-0.009771157024507971,-0.000218731066258232,-0.00316231430449149,-0.00207247881191605,-0.00154119899350455,0.00015766985320573,0.0034540054960614302,0.0019227904515315,-0.0024819146254817,-0.00805568637208749,-0.00199352382738211,-0.0022649684124379198,-0.004081590674291521,-0.00427060962696514,-0.00223134357156221,-0.0053708253260326706,2.63277229609976e-06
