i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147,Topic 148,Topic 149,Topic 150,Topic 151,Topic 152,Topic 153,Topic 154,Topic 155,Topic 156,Topic 157,Topic 158,Topic 159,Topic 160,Topic 161,Topic 162,Topic 163,Topic 164,Topic 165,Topic 166,Topic 167
923,GTEX-1QP28-0626-SM-E76P5,0.0116214720531,0.0,0.016602102933,0.0,0.000553403431101,0.0,0.00276701715551,0.0,0.0,0.0,0.00553403431101,0.0558937465412,0.00332042058661,0.00221361372441,0.0,0.0182623132263,0.000553403431101,0.0570005534034,0.00332042058661,0.0232429441063,0.0,0.000553403431101,0.00885445489762,0.000553403431101,0.0193691200885,0.0,0.054786939679,0.00387382401771,0.0,0.0392916436082,0.0,0.038184836746,0.146098505811,0.00276701715551,0.0011068068622,0.0016602102933,0.0,0.0,0.00664084117322,0.00221361372441,0.00221361372441,0.0,0.0149418926397,0.000553403431101,0.0,0.00276701715551,0.00442722744881,0.0,0.000553403431101,0.0,0.0,0.000553403431101,0.0016602102933,0.0,0.0132816823464,0.000553403431101,0.0343110127283,0.0,0.00553403431101,0.000553403431101,0.000553403431101,0.0,0.0,0.0,0.0,0.00719424460432,0.00940785832872,0.0199225235196,0.0503597122302,0.00221361372441,0.0475926950747,0.00608743774211,0.0016602102933,0.0,0.0154952960708,0.000553403431101,0.0,0.00387382401771,0.00332042058661,0.0,0.00553403431101,0.0016602102933,0.0,0.0,0.0011068068622,0.0309905921417,0.0,0.000553403431101,0.0,0.000553403431101,0.000553403431101,0.0,0.0,0.0149418926397,0.00332042058661,0.0697288323188,0.000553403431101,0.0127282789153,0.0,0.0,0.0,0.0,0.000553403431101,0.0,0.000553403431101,0.0,0.0,0.0,0.0,0.0011068068622,0.000553403431101,0.0,0.00221361372441,0.0011068068622,0.0,0.00332042058661,0.0,0.0011068068622,0.00221361372441,0.0249031543996,0.0,0.0,0.0016602102933,0.0,0.0016602102933,0.0011068068622,0.0,0.0,0.000553403431101,0.000553403431101,0.00498063087991,0.0011068068622,0.0,0.00608743774211,0.0,0.0,0.00442722744881,0.0,0.0,0.0,0.000553403431101,0.0,0.000553403431101,0.0,0.000553403431101,0.0011068068622,0.00276701715551,0.00387382401771,0.0,0.0,0.0,0.000553403431101,0.0011068068622,0.0,0.0,0.0,0.0011068068622,0.0016602102933,0.0,0.0016602102933,0.0011068068622,0.000553403431101,0.0016602102933,0.0016602102933,0.0,0.000553403431101,0.0
924,GTEX-14PKV-0626-SM-6AJA2,0.0176579925651,0.0,0.021375464684,0.0,0.0,0.0,0.00185873605948,0.0,0.0,0.0,0.00557620817844,0.0483271375465,0.00278810408922,0.00185873605948,0.0,0.00557620817844,0.0,0.100371747212,0.00185873605948,0.0473977695167,0.0,0.0,0.0130111524164,0.00092936802974,0.0,0.0,0.0706319702602,0.0,0.0,0.0334572490706,0.0,0.0631970260223,0.0576208178439,0.00092936802974,0.00278810408922,0.00371747211896,0.0,0.0,0.00278810408922,0.00185873605948,0.0046468401487,0.0,0.0176579925651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102230483271,0.00092936802974,0.042750929368,0.0,0.0111524163569,0.0,0.0,0.0,0.0,0.0,0.0,0.0092936802974,0.00557620817844,0.00650557620818,0.0594795539033,0.00371747211896,0.0520446096654,0.00836431226766,0.00092936802974,0.0,0.0167286245353,0.0,0.0,0.00650557620818,0.00743494423792,0.00092936802974,0.00743494423792,0.0,0.0,0.0,0.00185873605948,0.0418215613383,0.0,0.0,0.0,0.0,0.00092936802974,0.0,0.0,0.025092936803,0.00557620817844,0.0102230483271,0.00092936802974,0.0157992565056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185873605948,0.00092936802974,0.0,0.00092936802974,0.0046468401487,0.0,0.00092936802974,0.0,0.00185873605948,0.00185873605948,0.0446096654275,0.0,0.0,0.00185873605948,0.0,0.00371747211896,0.00092936802974,0.0,0.0,0.0,0.0,0.0092936802974,0.00092936802974,0.0,0.0102230483271,0.0,0.0,0.00836431226766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092936802974,0.00650557620818,0.00371747211896,0.00092936802974,0.0,0.0,0.0,0.00092936802974,0.0,0.0,0.0,0.00092936802974,0.00278810408922,0.0,0.00185873605948,0.00278810408922,0.0,0.00278810408922,0.00278810408922,0.0,0.0,0.0
925,GTEX-13S86-1126-SM-5RQJX,0.0126676602086,0.0,0.0186289120715,0.0,0.0,0.0,0.00298062593145,0.0,0.0,0.0,0.00447093889717,0.0588673621461,0.00298062593145,0.0,0.0,0.00298062593145,0.00149031296572,0.0722801788376,0.00149031296572,0.0335320417288,0.0,0.0,0.00894187779434,0.000745156482861,0.00596125186289,0.0,0.0640834575261,0.0,0.0,0.0357675111773,0.0,0.0506706408346,0.129657228018,0.000745156482861,0.00223546944858,0.00372578241431,0.0,0.0,0.000745156482861,0.000745156482861,0.00298062593145,0.000745156482861,0.0104321907601,0.000745156482861,0.0,0.00149031296572,0.00372578241431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111773472429,0.0,0.0350223546945,0.0,0.00745156482861,0.0,0.0,0.00223546944858,0.0,0.0,0.0,0.00596125186289,0.00894187779434,0.0111773472429,0.0529061102832,0.00298062593145,0.0491803278689,0.00521609538003,0.000745156482861,0.0,0.0245901639344,0.00149031296572,0.0,0.00372578241431,0.00670640834575,0.0,0.00745156482861,0.000745156482861,0.0,0.0,0.00149031296572,0.0335320417288,0.0,0.0,0.0,0.0,0.0,0.0,0.000745156482861,0.0223546944858,0.00894187779434,0.0454545454545,0.000745156482861,0.0126676602086,0.0,0.0,0.0,0.00223546944858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000745156482861,0.000745156482861,0.0,0.00298062593145,0.00149031296572,0.0,0.00447093889717,0.0,0.0,0.00447093889717,0.032041728763,0.0,0.0,0.00298062593145,0.0,0.00223546944858,0.00223546944858,0.0,0.0,0.0,0.0,0.00670640834575,0.000745156482861,0.0,0.0111773472429,0.0,0.0,0.00372578241431,0.0,0.0,0.0,0.000745156482861,0.0,0.0,0.0,0.0,0.00149031296572,0.00447093889717,0.00149031296572,0.000745156482861,0.000745156482861,0.0,0.00149031296572,0.000745156482861,0.0,0.0,0.0,0.000745156482861,0.000745156482861,0.0,0.00149031296572,0.00149031296572,0.000745156482861,0.00223546944858,0.00149031296572,0.0,0.0,0.0
926,GTEX-QXCU-0326-SM-2TC63,0.0145547945205,0.0,0.0248287671233,0.0,0.000856164383562,0.0,0.00256849315068,0.0,0.0,0.0,0.00256849315068,0.0530821917808,0.00770547945205,0.00684931506849,0.0,0.00342465753425,0.0,0.0719178082192,0.0,0.0376712328767,0.0,0.0,0.0128424657534,0.00171232876712,0.0,0.0,0.076198630137,0.0,0.000856164383562,0.0316780821918,0.00171232876712,0.0667808219178,0.0428082191781,0.00256849315068,0.00171232876712,0.00513698630137,0.0,0.0,0.000856164383562,0.000856164383562,0.00428082191781,0.0,0.0205479452055,0.0,0.0,0.0,0.000856164383562,0.0,0.0,0.0,0.0,0.000856164383562,0.0,0.0,0.00856164383562,0.000856164383562,0.0342465753425,0.0,0.00856164383562,0.0,0.0,0.000856164383562,0.0,0.00171232876712,0.0,0.00941780821918,0.00856164383562,0.0154109589041,0.0599315068493,0.00256849315068,0.0470890410959,0.00770547945205,0.00171232876712,0.0,0.0154109589041,0.0,0.0,0.00599315068493,0.00941780821918,0.000856164383562,0.00856164383562,0.000856164383562,0.0,0.0,0.00171232876712,0.0445205479452,0.0,0.00171232876712,0.0,0.0,0.000856164383562,0.0,0.000856164383562,0.0265410958904,0.0119863013699,0.00256849315068,0.00256849315068,0.0145547945205,0.00171232876712,0.000856164383562,0.0,0.000856164383562,0.0,0.0,0.000856164383562,0.0,0.0,0.0,0.0,0.0,0.00171232876712,0.0,0.00256849315068,0.00256849315068,0.0,0.00770547945205,0.0,0.00428082191781,0.00513698630137,0.0479452054795,0.0,0.0,0.00256849315068,0.0,0.00256849315068,0.00256849315068,0.0,0.0,0.0,0.0,0.00856164383562,0.000856164383562,0.0,0.0102739726027,0.0,0.000856164383562,0.00599315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256849315068,0.00171232876712,0.00599315068493,0.00171232876712,0.00342465753425,0.000856164383562,0.0,0.0,0.00171232876712,0.0,0.0,0.0,0.000856164383562,0.000856164383562,0.0,0.00171232876712,0.00342465753425,0.000856164383562,0.00342465753425,0.00428082191781,0.0,0.0,0.00171232876712
927,GTEX-1O9I2-1226-SM-E6CQC,0.0202751629254,0.00362056480811,0.0202751629254,0.0,0.0,0.0,0.00289645184649,0.0,0.0,0.0,0.00289645184649,0.0658942795076,0.00289645184649,0.0,0.0,0.00579290369298,0.00289645184649,0.0825488776249,0.000724112961622,0.0369297610427,0.0,0.0,0.0311368573497,0.000724112961622,0.0,0.0,0.0622737146995,0.0,0.0,0.0354815351195,0.00217233888487,0.0543084721217,0.0246198406951,0.00506879073135,0.0,0.00579290369298,0.0,0.0,0.00217233888487,0.00289645184649,0.00362056480811,0.0,0.0166545981173,0.00144822592324,0.0,0.000724112961622,0.00144822592324,0.0,0.0,0.0,0.0,0.000724112961622,0.0,0.0,0.0246198406951,0.00144822592324,0.0354815351195,0.0,0.00724112961622,0.0,0.0,0.0,0.000724112961622,0.0,0.000724112961622,0.00724112961622,0.00796524257784,0.0224475018103,0.0608254887762,0.00434467776973,0.0528602461984,0.00362056480811,0.000724112961622,0.0,0.0231716147719,0.000724112961622,0.0,0.00506879073135,0.0101375814627,0.000724112961622,0.00724112961622,0.0,0.00217233888487,0.0,0.00144822592324,0.0354815351195,0.0,0.000724112961622,0.0,0.0,0.000724112961622,0.0,0.000724112961622,0.0231716147719,0.0130340333092,0.0,0.00144822592324,0.0144822592324,0.0,0.0,0.0,0.00434467776973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144822592324,0.000724112961622,0.0,0.00144822592324,0.00217233888487,0.0,0.0,0.0,0.00144822592324,0.00579290369298,0.0398262128892,0.0,0.0,0.00289645184649,0.0,0.00217233888487,0.00217233888487,0.0,0.0,0.0,0.0,0.0065170166546,0.00144822592324,0.000724112961622,0.00941346850109,0.0,0.0,0.00506879073135,0.0,0.0,0.0,0.00144822592324,0.0,0.000724112961622,0.0,0.00144822592324,0.000724112961622,0.00506879073135,0.00144822592324,0.00362056480811,0.00144822592324,0.000724112961622,0.0,0.000724112961622,0.0,0.000724112961622,0.0,0.000724112961622,0.000724112961622,0.000724112961622,0.00144822592324,0.00144822592324,0.00144822592324,0.00217233888487,0.00289645184649,0.0,0.0,0.0
928,GTEX-ZXG5-0926-SM-5NQ8H,0.0089485458613,0.0,0.0164056674124,0.0,0.000745712155108,0.0,0.00447427293065,0.0,0.0,0.0,0.00596569724087,0.0566741237882,0.00298284862043,0.0,0.0,0.00596569724087,0.000745712155108,0.0715883668904,0.00223713646532,0.0410141685309,0.0,0.000745712155108,0.00596569724087,0.000745712155108,0.00447427293065,0.0,0.0715883668904,0.0,0.0,0.0328113348248,0.0,0.055182699478,0.10663683818,0.00298284862043,0.00223713646532,0.00372856077554,0.0,0.0,0.000745712155108,0.00447427293065,0.00298284862043,0.0,0.0171513795675,0.000745712155108,0.000745712155108,0.000745712155108,0.00223713646532,0.0,0.000745712155108,0.0,0.0,0.0,0.000745712155108,0.0,0.00969425801641,0.000745712155108,0.0365398956003,0.0,0.00745712155108,0.0,0.0,0.0,0.0,0.0,0.0,0.0089485458613,0.00671140939597,0.0149142431022,0.0574198359433,0.00298284862043,0.0395227442207,0.00596569724087,0.00149142431022,0.0,0.0156599552573,0.0,0.0,0.00596569724087,0.00596569724087,0.0,0.00745712155108,0.0,0.0,0.0,0.00149142431022,0.0387770320656,0.0,0.0,0.0,0.0,0.000745712155108,0.0,0.000745712155108,0.0260999254288,0.00745712155108,0.0335570469799,0.000745712155108,0.0149142431022,0.0,0.0,0.0,0.00149142431022,0.000745712155108,0.0,0.000745712155108,0.0,0.0,0.0,0.0,0.0,0.000745712155108,0.0,0.00223713646532,0.000745712155108,0.0,0.00372856077554,0.0,0.00223713646532,0.00372856077554,0.0365398956003,0.0,0.0,0.00372856077554,0.0,0.00298284862043,0.00223713646532,0.0,0.0,0.0,0.0,0.00820283370619,0.000745712155108,0.0,0.0104399701715,0.0,0.0,0.00521998508576,0.000745712155108,0.0,0.0,0.0,0.0,0.0,0.0,0.000745712155108,0.00149142431022,0.00521998508576,0.00223713646532,0.00223713646532,0.0,0.0,0.000745712155108,0.00149142431022,0.0,0.0,0.0,0.00149142431022,0.000745712155108,0.0,0.000745712155108,0.00149142431022,0.000745712155108,0.00149142431022,0.00298284862043,0.0,0.0,0.000745712155108
929,GTEX-Y3I4-0226-SM-4TT27,0.0166666666667,0.0,0.0222222222222,0.0,0.0,0.0,0.0037037037037,0.0,0.0,0.0,0.0037037037037,0.0490740740741,0.00555555555556,0.00185185185185,0.0,0.00648148148148,0.0,0.114814814815,0.00185185185185,0.05,0.0,0.0,0.012037037037,0.00277777777778,0.0,0.0,0.0722222222222,0.0,0.0,0.0287037037037,0.000925925925926,0.0685185185185,0.0407407407407,0.00277777777778,0.0,0.0037037037037,0.0,0.0,0.00185185185185,0.0037037037037,0.0037037037037,0.0,0.0203703703704,0.000925925925926,0.000925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,0.0,0.0407407407407,0.0,0.012037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.00925925925926,0.00277777777778,0.00648148148148,0.0481481481481,0.0037037037037,0.0435185185185,0.00555555555556,0.000925925925926,0.0,0.0222222222222,0.0,0.0,0.00462962962963,0.00740740740741,0.0,0.00462962962963,0.0,0.0,0.0,0.000925925925926,0.0435185185185,0.0,0.0,0.000925925925926,0.0,0.000925925925926,0.0,0.00185185185185,0.0268518518519,0.00740740740741,0.00555555555556,0.0,0.0148148148148,0.00185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925926,0.00925925925926,0.0,0.0037037037037,0.0037037037037,0.0,0.00277777777778,0.0,0.00185185185185,0.0037037037037,0.0416666666667,0.0,0.0,0.00277777777778,0.0,0.00185185185185,0.0037037037037,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0111111111111,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925926,0.00185185185185,0.00648148148148,0.00185185185185,0.000925925925926,0.000925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925926,0.000925925925926,0.0037037037037,0.00277777777778,0.000925925925926,0.0037037037037,0.0037037037037,0.0,0.0,0.00185185185185
930,GTEX-1A3MV-0326-SM-73KW7,0.00839832033593,0.0,0.0149970005999,0.0,0.0,0.0,0.00299940011998,0.0,0.0,0.0,0.00299940011998,0.0449910017996,0.00359928014397,0.00179964007199,0.0,0.00359928014397,0.000599880023995,0.0569886022795,0.00119976004799,0.0395920815837,0.0,0.0,0.00539892021596,0.000599880023995,0.0371925614877,0.0,0.0473905218956,0.0,0.0,0.0359928014397,0.000599880023995,0.0401919616077,0.179364127175,0.000599880023995,0.00179964007199,0.00239952009598,0.0,0.000599880023995,0.00119976004799,0.00239952009598,0.00239952009598,0.0,0.0161967606479,0.00119976004799,0.0,0.00419916016797,0.00359928014397,0.0,0.0,0.0,0.0,0.000599880023995,0.0,0.0,0.00839832033593,0.000599880023995,0.0305938812238,0.0,0.00719856028794,0.0,0.0,0.0,0.0,0.0,0.0,0.00659868026395,0.00719856028794,0.00539892021596,0.0425914817037,0.00239952009598,0.0347930413917,0.00419916016797,0.00119976004799,0.0,0.0149970005999,0.000599880023995,0.0,0.00479904019196,0.00539892021596,0.0,0.00419916016797,0.00119976004799,0.0,0.0,0.00119976004799,0.0275944811038,0.0,0.000599880023995,0.0,0.0,0.00119976004799,0.0,0.0,0.0185962807439,0.00599880023995,0.0947810437912,0.000599880023995,0.00899820035993,0.0,0.000599880023995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000599880023995,0.00179964007199,0.0,0.00179964007199,0.0,0.0,0.00179964007199,0.0,0.00119976004799,0.00179964007199,0.0335932813437,0.0,0.0,0.00119976004799,0.0,0.00119976004799,0.00179964007199,0.0,0.0,0.0,0.0,0.00719856028794,0.000599880023995,0.0,0.00719856028794,0.0,0.0,0.00479904019196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239952009598,0.00119976004799,0.00419916016797,0.00179964007199,0.00119976004799,0.000599880023995,0.000599880023995,0.0,0.000599880023995,0.0,0.0,0.0,0.00119976004799,0.00119976004799,0.0,0.00119976004799,0.00179964007199,0.000599880023995,0.00299940011998,0.00299940011998,0.0,0.0,0.000599880023995
931,GTEX-1PWST-0726-SM-EWRMO,0.0194552529183,0.0,0.0194552529183,0.0,0.00311284046693,0.0,0.00155642023346,0.0,0.0,0.0,0.00155642023346,0.0731517509728,0.00622568093385,0.000778210116732,0.0,0.00856031128405,0.0,0.075486381323,0.00155642023346,0.0342412451362,0.0,0.0,0.0132295719844,0.000778210116732,0.000778210116732,0.0,0.0630350194553,0.0,0.0,0.0357976653696,0.00155642023346,0.0575875486381,0.0645914396887,0.00155642023346,0.000778210116732,0.00544747081712,0.0,0.0,0.000778210116732,0.00155642023346,0.00311284046693,0.0,0.0132295719844,0.0,0.000778210116732,0.00389105058366,0.00233463035019,0.0,0.0,0.0,0.0,0.00155642023346,0.0,0.0,0.0163424124514,0.0,0.0342412451362,0.00233463035019,0.00544747081712,0.0,0.0,0.0,0.0,0.000778210116732,0.00311284046693,0.00778210116732,0.00622568093385,0.0225680933852,0.0607003891051,0.00389105058366,0.0466926070039,0.00856031128405,0.000778210116732,0.0,0.0210116731518,0.0,0.0,0.00700389105058,0.00933852140078,0.000778210116732,0.0108949416342,0.0,0.0,0.0,0.00233463035019,0.0412451361868,0.000778210116732,0.000778210116732,0.0,0.0,0.0,0.0,0.0,0.020233463035,0.0101167315175,0.00622568093385,0.000778210116732,0.0124513618677,0.000778210116732,0.0,0.0,0.000778210116732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000778210116732,0.00155642023346,0.0,0.00233463035019,0.000778210116732,0.0,0.0101167315175,0.000778210116732,0.0,0.00544747081712,0.04046692607,0.0,0.000778210116732,0.00233463035019,0.0,0.000778210116732,0.00389105058366,0.0,0.0,0.0,0.00389105058366,0.00778210116732,0.000778210116732,0.0,0.00933852140078,0.0,0.0,0.00466926070039,0.0,0.0,0.0,0.00155642023346,0.0,0.0,0.0,0.000778210116732,0.000778210116732,0.00466926070039,0.00155642023346,0.0,0.000778210116732,0.0,0.0,0.000778210116732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155642023346,0.00155642023346,0.00155642023346,0.00544747081712,0.0,0.0,0.0
932,GTEX-1H1DG-0726-SM-A96TN,0.0172543135784,0.0,0.0187546886722,0.0,0.00225056264066,0.0,0.00300075018755,0.0,0.0,0.0,0.00150037509377,0.0810202550638,0.00225056264066,0.000750187546887,0.0,0.00300075018755,0.0,0.0690172543136,0.0,0.0412603150788,0.0,0.0,0.0210052513128,0.000750187546887,0.0,0.000750187546887,0.0712678169542,0.000750187546887,0.0,0.0360090022506,0.00150037509377,0.066016504126,0.0300075018755,0.00300075018755,0.0,0.00450112528132,0.0,0.0,0.00375093773443,0.00225056264066,0.00300075018755,0.000750187546887,0.0180045011253,0.000750187546887,0.0,0.00150037509377,0.00525131282821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202550637659,0.00150037509377,0.0405101275319,0.0,0.00900225056264,0.0,0.0,0.0,0.0,0.0,0.000750187546887,0.00750187546887,0.00900225056264,0.0150037509377,0.0622655663916,0.00300075018755,0.0555138784696,0.00525131282821,0.000750187546887,0.0,0.0217554388597,0.0,0.0,0.00450112528132,0.00825206301575,0.0,0.00900225056264,0.00150037509377,0.000750187546887,0.0,0.00300075018755,0.039759939985,0.0,0.000750187546887,0.0,0.0,0.0,0.0,0.0,0.0240060015004,0.0105026256564,0.00150037509377,0.00150037509377,0.013503375844,0.0,0.0,0.0,0.00225056264066,0.000750187546887,0.0,0.0,0.0,0.0,0.0,0.0,0.00375093773443,0.00150037509377,0.0,0.00450112528132,0.00225056264066,0.0,0.00150037509377,0.0,0.0,0.00525131282821,0.0375093773443,0.0,0.000750187546887,0.00300075018755,0.0,0.00225056264066,0.00150037509377,0.0,0.0,0.0,0.000750187546887,0.00750187546887,0.0,0.0,0.0105026256564,0.0,0.0,0.00450112528132,0.0,0.0,0.0,0.000750187546887,0.0,0.0,0.0,0.000750187546887,0.00225056264066,0.00525131282821,0.00225056264066,0.000750187546887,0.00225056264066,0.0,0.0,0.000750187546887,0.0,0.0,0.0,0.000750187546887,0.00150037509377,0.000750187546887,0.00225056264066,0.00225056264066,0.00150037509377,0.00150037509377,0.00300075018755,0.0,0.0,0.0
933,GTEX-11EI6-0726-SM-59866,0.0111034004164,0.0,0.0173490631506,0.0,0.00138792505205,0.0,0.00346981263012,0.0,0.0,0.0,0.00763358778626,0.0548230395559,0.00555170020819,0.00485773768217,0.0,0.00555170020819,0.000693962526024,0.0721721027065,0.00208188757807,0.0437196391395,0.000693962526024,0.0,0.0124913254684,0.00208188757807,0.00208188757807,0.0,0.0714781401804,0.0,0.0,0.0346981263012,0.0,0.0506592643997,0.058986814712,0.00277585010409,0.00277585010409,0.00416377515614,0.0,0.000693962526024,0.00138792505205,0.00277585010409,0.00277585010409,0.0,0.0208188757807,0.00208188757807,0.000693962526024,0.00208188757807,0.00346981263012,0.0,0.0,0.0,0.0,0.000693962526024,0.0,0.0,0.0117973629424,0.00208188757807,0.0340041637752,0.0,0.00693962526024,0.000693962526024,0.0,0.0,0.0,0.000693962526024,0.0,0.0104094378904,0.0124913254684,0.0187369882026,0.0603747397641,0.00416377515614,0.0458015267176,0.00485773768217,0.00208188757807,0.0,0.0256766134629,0.00208188757807,0.0,0.00416377515614,0.00485773768217,0.00138792505205,0.00902151283831,0.000693962526024,0.0,0.0,0.00208188757807,0.0381679389313,0.0,0.000693962526024,0.0,0.0,0.00138792505205,0.0,0.00208188757807,0.029146426093,0.00971547536433,0.00971547536433,0.000693962526024,0.0145732130465,0.0,0.0,0.0,0.00138792505205,0.00138792505205,0.0,0.000693962526024,0.0,0.0,0.0,0.0,0.00277585010409,0.000693962526024,0.0,0.00208188757807,0.000693962526024,0.000693962526024,0.00277585010409,0.0,0.00208188757807,0.00277585010409,0.0353920888272,0.0,0.0,0.00277585010409,0.0,0.00208188757807,0.00208188757807,0.0,0.0,0.000693962526024,0.0,0.00763358778626,0.0,0.000693962526024,0.0104094378904,0.0,0.0,0.00416377515614,0.000693962526024,0.0,0.0,0.0,0.0,0.0,0.0,0.000693962526024,0.00138792505205,0.00555170020819,0.00277585010409,0.00277585010409,0.00138792505205,0.0,0.000693962526024,0.00208188757807,0.0,0.000693962526024,0.0,0.00208188757807,0.000693962526024,0.000693962526024,0.00277585010409,0.00208188757807,0.00138792505205,0.00277585010409,0.00277585010409,0.0,0.0,0.0
934,GTEX-1HGF4-0726-SM-9WYU9,0.0111111111111,0.0,0.0194444444444,0.0,0.0,0.0,0.00277777777778,0.0,0.0,0.0,0.00208333333333,0.0638888888889,0.00416666666667,0.000694444444444,0.0,0.00416666666667,0.00208333333333,0.0597222222222,0.000694444444444,0.0361111111111,0.0,0.0,0.00972222222222,0.00138888888889,0.0111111111111,0.0,0.05625,0.0,0.0,0.0381944444444,0.0,0.05,0.132638888889,0.000694444444444,0.00138888888889,0.00416666666667,0.0,0.0,0.000694444444444,0.00347222222222,0.00347222222222,0.0,0.00972222222222,0.000694444444444,0.0,0.00902777777778,0.00416666666667,0.0,0.0,0.0,0.0,0.0,0.000694444444444,0.0,0.0118055555556,0.00138888888889,0.0333333333333,0.0,0.00902777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.00763888888889,0.00972222222222,0.00763888888889,0.0569444444444,0.00277777777778,0.0458333333333,0.00486111111111,0.0,0.0,0.0243055555556,0.00138888888889,0.0,0.00347222222222,0.00694444444444,0.000694444444444,0.00763888888889,0.00138888888889,0.0,0.0,0.00138888888889,0.03125,0.0,0.000694444444444,0.0,0.0,0.000694444444444,0.0,0.0,0.0222222222222,0.00902777777778,0.0361111111111,0.000694444444444,0.0131944444444,0.0,0.000694444444444,0.0,0.00138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444,0.000694444444444,0.0,0.00208333333333,0.00347222222222,0.0,0.000694444444444,0.0,0.00277777777778,0.00416666666667,0.0347222222222,0.0,0.0,0.00277777777778,0.0,0.00138888888889,0.00138888888889,0.0,0.0,0.0,0.000694444444444,0.00833333333333,0.000694444444444,0.0,0.00972222222222,0.0,0.0,0.00486111111111,0.000694444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.00138888888889,0.0,0.00555555555556,0.00208333333333,0.000694444444444,0.00208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.000694444444444,0.00138888888889,0.0,0.00138888888889,0.00138888888889,0.000694444444444,0.00138888888889,0.00277777777778,0.0,0.0,0.0
