Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
GTEX-QDT8-1726-SM-EYYV6,GTEX-1RAZR-0226-SM-EVYC6,,,GTEX-13S7M-0011-R6b-SM-5O9D8,GTEX-1HCUA-1626-SM-A9SMG,,GTEX-1H1ZS-0326-SM-9WG6F,GTEX-1HCU7-1226-SM-B2LX8,GTEX-1B933-2026-SM-7EWFC,GTEX-YB5E-2426-SM-5IFIV
GTEX-QDT8-2026-SM-EZ6LS,GTEX-1RAZR-1026-SM-E8VOJ,,,GTEX-13S7M-0011-R7a-SM-5O9DK,GTEX-1HCVE-0003-SM-EZ6LX,,GTEX-1H1ZS-1226-SM-9WYTV,GTEX-1HCU7-1326-SM-CNPPW,GTEX-1B933-2426-SM-7DHMD,GTEX-YB5K-0326-SM-5IFJQ
GTEX-QDVJ-1326-SM-48U1X,GTEX-1RDX4-0226-SM-DTXG1,,,GTEX-13S7M-0011-R9a-SM-5O9DW,GTEX-1HCVE-0006-SM-ADEH2,,GTEX-1H1ZS-1626-SM-9KNU7,GTEX-1HCU9-1926-SM-9WYSE,GTEX-1B933-2526-SM-7IGO5,GTEX-YBZK-0226-SM-59HLO
GTEX-QDVJ-1426-SM-48U1Y,GTEX-1RLM8-2226-SM-EVYD1,,,GTEX-13S7M-0426-SM-5S2US,GTEX-1HCVE-0626-SM-A9SL2,,GTEX-1H1ZS-1726-SM-9WYUC,GTEX-1HCUA-0526-SM-A9SMH,GTEX-1B97I-0426-SM-79OL7,GTEX-YEC3-0526-SM-D4P1X
GTEX-QDVN-1226-SM-48TZ5,GTEX-1RMOY-0826-SM-E9TIF,,,GTEX-13S7M-3026-SM-5S2QQ,GTEX-1HFI6-0003-SM-EZ6M2,,GTEX-1H1ZS-2626-SM-9QEIX,GTEX-1HCUA-0626-SM-ACKVT,GTEX-1B97I-0626-SM-73KUZ,GTEX-YEC4-0426-SM-4W1ZH
GTEX-QDVN-1326-SM-48TZ3,GTEX-1RNTQ-0826-SM-E9TK8,,,GTEX-13S7M-3126-SM-5RQJQ,GTEX-1HFI6-0005-SM-A9SK6,,GTEX-1H23P-1526-SM-9WG7I,GTEX-1HCUA-2326-SM-ACKVJ,GTEX-1B97I-0826-SM-731DN,GTEX-YECK-1326-SM-4W1ZF
GTEX-QDVN-1626-SM-48TZC,GTEX-1RQEC-0526-SM-E6CHV,,,GTEX-13SLW-0011-R10a-SM-5S2UI,GTEX-1HFI6-0926-SM-9WPPV,,GTEX-1H2FU-1626-SM-9KNVZ,GTEX-1HCVE-0326-SM-CGQEW,GTEX-1B97I-0926-SM-731DZ,GTEX-YECK-1426-SM-5IFHE
GTEX-QEG5-0726-SM-D4P1T,GTEX-1RQEC-1926-SM-DTX7M,,,GTEX-13SLW-0011-R11a-SM-5SI8Q,GTEX-1HFI7-0001-SM-EZ6LY,,GTEX-1H2FU-2326-SM-9WG7R,GTEX-1HCVE-0826-SM-CM2SF,GTEX-1B97I-1626-SM-73KYO,GTEX-YF7O-0226-SM-5IFJ4
GTEX-QEG5-2426-SM-EYYVC,GTEX-1S3DN-1426-SM-EWRNO,,,GTEX-13SLW-0011-R1a-SM-5S2W7,GTEX-1HFI7-0005-SM-ADEH1,,GTEX-1H3NZ-1426-SM-9WYTA,GTEX-1HCVE-1126-SM-9WPPG,GTEX-1B97J-1026-SM-7MXTE,GTEX-YFC4-0326-SM-4TT3U
GTEX-QEL4-1926-SM-D3L8D,GTEX-1S3DN-1626-SM-EVYCC,,,GTEX-13SLW-0011-R2b-SM-5O9C6,GTEX-1HGF4-0002-SM-EZ6M7,,GTEX-1H3NZ-2226-SM-9WYUT,GTEX-1HFI6-0426-SM-B2LXB,GTEX-1B97J-2126-SM-79OL6,GTEX-YJ89-1926-SM-5IFJ6
GTEX-QEL4-2126-SM-447AE,GTEX-1S5VW-2426-SM-EAZ52,,,GTEX-13SLW-0011-R3b-SM-5SI6Y,GTEX-1HKZK-0001-SM-EZ6M1,,GTEX-1H3NZ-2526-SM-9KNVO,GTEX-1HFI6-0826-SM-9YFM2,GTEX-1B996-0226-SM-7RHGO,GTEX-Z9EW-0126-SM-5CVM6
GTEX-QLQ7-0826-SM-447B3,GTEX-1S5ZA-0326-SM-EWRN5,,,GTEX-13SLW-0011-R4b-SM-5S2W2,GTEX-1HKZK-0005-SM-ARL73,,GTEX-1H3VE-2326-SM-9KNVU,GTEX-1HFI7-0526-SM-A9SMA,GTEX-1B996-0426-SM-7EWF8,GTEX-ZA64-0126-SM-5HL8Z
GTEX-QLQ7-1326-SM-CNNOR,GTEX-1S5ZU-0226-SM-E6CHW,,,GTEX-13SLW-0011-R5b-SM-5SI6Z,GTEX-1HKZK-1726-SM-ADEJ9,,GTEX-1H3VY-2226-SM-9WYU7,GTEX-1HFI7-0826-SM-A9G23,GTEX-1B996-1826-SM-7MGY6,GTEX-ZAB4-0526-SM-5HL7Z
GTEX-QLQW-0426-SM-447A7,GTEX-1S82P-0226-SM-E6CI6,,,GTEX-13SLW-0011-R6a-SM-5O9BH,GTEX-1HR98-0005-SM-A9SKM,,GTEX-1H3VY-2526-SM-9KNW1,GTEX-1HFI7-1926-SM-A96TQ,GTEX-1BAJH-0526-SM-793CQ,GTEX-ZAB4-0726-SM-5HL8I
GTEX-QLQW-0726-SM-447AA,GTEX-1S82U-1126-SM-E9U6I,,,GTEX-13SLW-0011-R8b-SM-5SI64,GTEX-1HR9M-0005-SM-AHZ26,,GTEX-1H4P4-0826-SM-9WYUK,GTEX-1HGF4-2626-SM-CM2SJ,GTEX-1BAJH-0626-SM-7P8OY,GTEX-ZAB5-1126-SM-5Q5AD
GTEX-QLQW-1626-SM-CMKFE,GTEX-1S82U-1326-SM-E9U6J,,,GTEX-13SLW-0011-R9a-SM-5O9BT,GTEX-1HSGN-0003-SM-EZ6M3,,GTEX-1HB9E-1626-SM-ARL9J,GTEX-1HKZK-0226-SM-9WYUG,GTEX-1BAJH-0826-SM-7EWEF,GTEX-ZAB5-2026-SM-5L3EQ
GTEX-QMRM-1126-SM-447BN,GTEX-1S82Z-0726-SM-E6CHX,,,GTEX-13SLW-2926-SM-5Q5BQ,GTEX-1HSGN-0006-SM-ACKVH,,GTEX-1HBPH-0726-SM-ARZNA,GTEX-1HR98-1026-SM-CKZOM,GTEX-1BAJH-2026-SM-7P8OZ,GTEX-ZAJG-1226-SM-5S2MH
GTEX-QMRM-1226-SM-447C6,GTEX-1S831-0326-SM-EVYD3,,,GTEX-13SLX-0011-R10a-SM-5P9HV,GTEX-1HSGN-1926-SM-CMKGS,,GTEX-1HBPH-1026-SM-ADEIU,GTEX-1HR9M-0326-SM-CL549,GTEX-1BAJH-2426-SM-7IGP8,GTEX-ZAJG-1626-SM-5HL7I
GTEX-QMRM-1426-SM-CM2U2,GTEX-1S83E-0226-SM-EVYCW,,,GTEX-13SLX-0011-R11b-SM-5O9C8,GTEX-1HSKV-0001-SM-EZ6M6,,GTEX-1HBPH-1226-SM-9WPNW,GTEX-1HSEH-0326-SM-A9G26,GTEX-1C2JI-1026-SM-73KY1,GTEX-ZAKK-0426-SM-5EGHB
GTEX-QV31-0626-SM-447C5,GTEX-1S83E-0326-SM-EVYCX,,,GTEX-13SLX-0011-R2b-SM-5S2VP,GTEX-1HSKV-0006-SM-ARZL9,,GTEX-1HBPH-1526-SM-ARZNC,GTEX-1HSGN-0326-SM-ACKXQ,GTEX-1C2JI-1126-SM-731FH,GTEX-ZC5H-1026-SM-5CVN1
GTEX-QV31-0826-SM-CKZNC,GTEX-N7MS-0326-SM-4E3K2,,,GTEX-13SLX-0011-R4a-SM-5O9BJ,GTEX-1HSKV-1126-SM-ADEIA,,GTEX-1HBPH-2726-SM-A96TW,GTEX-1HSGN-0926-SM-CNNQM,GTEX-1C2JI-1226-SM-7DHM2,GTEX-ZDTS-0426-SM-4WAYH
GTEX-QV44-1226-SM-CJI1S,GTEX-NFK9-0326-SM-3MJGV,,,GTEX-13SLX-0011-R5a-SM-5O9BV,GTEX-1HSMO-0002-SM-EZ6M4,,GTEX-1HBPH-2826-SM-9WYUU,GTEX-1HSGN-1126-SM-CJI4G,GTEX-1C2JI-1326-SM-7IGMX,GTEX-ZDTS-1426-SM-5K7WC
GTEX-QV44-1526-SM-DHXIP,GTEX-NPJ8-0226-SM-48TBN,,,GTEX-13SLX-0011-R6a-SM-5PNX4,GTEX-1HSMO-0005-SM-ADEGW,,GTEX-1HBPI-0526-SM-ARZNN,GTEX-1HSKV-0126-SM-E6CI1,GTEX-1C2JI-1826-SM-73KXC,GTEX-ZDTT-0226-SM-4WKHM
GTEX-QXCU-1926-SM-48FE4,GTEX-O5YT-0226-SM-32PK5,,,GTEX-13SLX-0011-R8b-SM-5PNWZ,GTEX-1HSMO-0926-SM-A96S7,,GTEX-1HBPI-1626-SM-ADEJ5,GTEX-1HSKV-0726-SM-ACKWE,GTEX-1C475-0526-SM-793AC,GTEX-ZDXO-2726-SM-4WKFA
GTEX-R3RS-0626-SM-48FE1,GTEX-O5YT-1726-SM-3NMD7,,,GTEX-13SLX-0011-R9b-SM-5SI6X,GTEX-1HSMO-1226-SM-CL548,,GTEX-1HBPI-1926-SM-CE6RT,GTEX-1HSMO-0526-SM-ACKXB,GTEX-1C475-0926-SM-7MKFI,GTEX-ZDYS-0126-SM-5HL6X
GTEX-R45C-2126-SM-EZ6KZ,GTEX-O5YV-0226-SM-48TBY,,,GTEX-13SLX-0126-SM-5S2MM,GTEX-1HSMP-0006-SM-AHZ25,,GTEX-1HBPM-1526-SM-A9G3H,GTEX-1HSMO-1126-SM-CGQF2,GTEX-1C475-1326-SM-7SB73,GTEX-ZDYS-0526-SM-5L3EE
GTEX-R53T-1226-SM-48FCT,GTEX-OHPK-0226-SM-3MJH6,,,GTEX-13SLX-2426-SM-664OM,GTEX-1HSMP-1126-SM-B2LXJ,,GTEX-1HBPM-2626-SM-9WYU5,GTEX-1HSMO-2326-SM-CGQF3,GTEX-1C475-1826-SM-73KWA,GTEX-ZE9C-0726-SM-4WKGA
GTEX-R53T-1326-SM-48FCQ,GTEX-OHPL-1826-SM-2YUN8,,,GTEX-13SLX-3026-SM-5RQJU,GTEX-1HSMP-1326-SM-A96TR,,GTEX-1HBPN-1426-SM-9WPNO,GTEX-1HSMP-0326-SM-A9SMC,GTEX-1C4CL-0526-SM-73KVK,GTEX-ZF29-0126-SM-4WKGZ
GTEX-R53T-1526-SM-48FEK,GTEX-OHPN-0226-SM-48TBV,,,GTEX-13SLX-3126-SM-5S2Q5,GTEX-1HSMQ-0001-SM-EZ6M5,,GTEX-1HBPN-2126-SM-9WPNQ,GTEX-1HSMQ-0226-SM-C1YQL,GTEX-1C4CL-1426-SM-793CT,GTEX-ZF29-0326-SM-4WKFB
GTEX-R55C-1126-SM-48FCJ,GTEX-OIZF-0226-SM-E9TI3,,,GTEX-13SLX-3226-SM-5YYA6,GTEX-1HSMQ-0006-SM-ARU6N,,GTEX-1HC8U-1726-SM-A9SMF,GTEX-1HSMQ-0426-SM-ADEIM,GTEX-1C64N-0126-SM-793D7,GTEX-ZF29-2526-SM-DO92N
GTEX-R55D-1826-SM-48FEF,GTEX-OIZG-0826-SM-E9TI4,,,GTEX-13VXU-0011-R11b-SM-5O9DJ,GTEX-1HSMQ-0126-SM-D4P2I,,GTEX-1HCU6-0426-SM-CM2SI,GTEX-1HSMQ-1326-SM-ADEHS,GTEX-1C64N-2626-SM-7PC2N,GTEX-ZF2S-0926-SM-4WWBJ
GTEX-R55G-1226-SM-48FDC,GTEX-OIZH-0226-SM-2YUMH,,,GTEX-13VXU-0011-R3b-SM-5O9CU,GTEX-1HSMQ-0726-SM-B2LXY,,GTEX-1HCU6-1826-SM-C1YRN,GTEX-1HSMQ-1826-SM-A9SMJ,GTEX-1C64N-2926-SM-79OLM,GTEX-ZF3C-0526-SM-4WWBG
GTEX-REY6-1826-SM-EAZAT,GTEX-OIZI-0226-SM-2XCEE,,,GTEX-13VXU-0011-R4b-SM-5O9CI,GTEX-1HT8W-0006-SM-A9G17,,GTEX-1HCU7-2226-SM-B2LXA,GTEX-1HT8W-0326-SM-CM2SG,GTEX-1C64O-0126-SM-7SB8P,GTEX-ZF3C-1426-SM-4WWCD
GTEX-REY6-2126-SM-48FD9,GTEX-OOBJ-0226-SM-2YUMM,,,GTEX-13VXU-0011-R5a-SM-5O9D7,GTEX-1HT8W-1426-SM-CE6S2,,GTEX-1HCU7-2426-SM-CKZOL,GTEX-1HT8W-1326-SM-CGQEN,GTEX-1C64O-0726-SM-7DUFU,GTEX-ZG7Y-1626-SM-5S2NO
GTEX-RM2N-0826-SM-48FD3,GTEX-OOBK-0226-SM-2YUMF,,,GTEX-13VXU-0011-R6a-SM-5SI71,GTEX-1HUB1-0005-SM-ARL74,,GTEX-1HCU7-2626-SM-C1YQO,GTEX-1HT8W-1726-SM-CNNQB,GTEX-1C64O-1326-SM-7MGWR,GTEX-ZGAY-0426-SM-4WWAM
GTEX-RM2N-0926-SM-48FD1,GTEX-OXRK-0326-SM-3NB3R,,,GTEX-13VXU-0011-R7b-SM-5SI72,GTEX-1I19N-0006-SM-A9G18,,GTEX-1HCU7-2726-SM-A9G3D,GTEX-1HUB1-0526-SM-CL54N,GTEX-1C64O-1826-SM-7DHM4,GTEX-ZGAY-1326-SM-5S2NS
GTEX-RM2N-1126-SM-48FCY,GTEX-OXRN-0226-SM-2I5EJ,,,GTEX-13VXU-0011-R9b-SM-5SI73,GTEX-1I19N-0526-SM-A9G27,,GTEX-1HCU8-2326-SM-ACKVL,GTEX-1HUB1-0726-SM-CGQF4,GTEX-1C64O-2026-SM-7IGPA,GTEX-ZLFU-0126-SM-5EQMN
GTEX-RTLS-2626-SM-46MUJ,GTEX-OXRO-0226-SM-3LK6F,,,GTEX-13VXU-0426-SM-5LU3I,GTEX-1I19N-1026-SM-A96TT,,GTEX-1HCU8-2426-SM-A9SM7,GTEX-1I19N-0626-SM-A9SKY,GTEX-1C6VQ-0126-SM-7P8RI,GTEX-ZLFU-2426-SM-DO92Q
GTEX-RU1J-0626-SM-4WAWY,GTEX-OXRP-0226-SM-3NB14,,,GTEX-13VXU-0726-SM-5J2O7,GTEX-1I1CD-0005-SM-ADEGY,,GTEX-1HCU9-1826-SM-9YFME,GTEX-1I19N-2026-SM-ACKXJ,GTEX-1C6VQ-1226-SM-73KYD,GTEX-ZPCL-0326-SM-5FQSG
GTEX-RU1J-1326-SM-46MUL,GTEX-P44G-2326-SM-2XCCZ,,,GTEX-13VXU-2926-SM-5LU5C,GTEX-1I1CD-0926-SM-CL55I,,GTEX-1HCUA-1126-SM-B2LWD,GTEX-1I1CD-1326-SM-A9SMM,GTEX-1C6VQ-1826-SM-7EWEH,GTEX-ZPU1-2726-SM-4WWFT
GTEX-RU72-1926-SM-EAZ3F,GTEX-P44H-0326-SM-2XCES,,,GTEX-13VXU-3026-SM-5LU3K,GTEX-1I1CD-1226-SM-CNPQ2,,GTEX-1HCUA-1226-SM-9WPP5,GTEX-1I1GP-0626-SM-ARL7H,GTEX-1C6VR-0126-SM-7RHGB,GTEX-ZQUD-0226-SM-4YCEB
GTEX-RVPV-2526-SM-EYYVL,GTEX-P4PP-0226-SM-D4P1Z,,,GTEX-13VXU-3126-SM-5SIA4,GTEX-1I1GP-0006-SM-A96RJ,,GTEX-1HCUA-1526-SM-A9G3M,GTEX-1I1GP-0826-SM-A96SD,GTEX-1C6VR-0726-SM-7P8OV,GTEX-ZT9W-0426-SM-57WF4
GTEX-RWS6-0926-SM-47JXE,GTEX-P4PP-1726-SM-2S1NS,,,GTEX-13W46-0526-SM-5IJBD,GTEX-1I1GP-0526-SM-ARL7G,,GTEX-1HCUA-1926-SM-B2LWE,GTEX-1I1GP-2126-SM-CKZPJ,GTEX-1C6VR-2426-SM-79OLD,GTEX-ZT9W-2726-SM-57WG8
GTEX-RWS6-1926-SM-47JXY,GTEX-P4PP-3026-SM-3P61O,,,GTEX-13X6I-0011-R10a-SM-5PNWI,GTEX-1I1GQ-0005-SM-ARU6O,,GTEX-1HCVE-1326-SM-A9G3Q,GTEX-1I1GQ-0326-SM-A9SKS,GTEX-1C6VS-0526-SM-7DUEN,GTEX-ZT9X-2026-SM-57WEJ
GTEX-RWSA-2026-SM-47JX8,GTEX-P4PQ-0226-SM-2S1NK,,,GTEX-13X6I-0011-R11a-SM-5P9HN,GTEX-1I1GQ-1026-SM-CNNQS,,GTEX-1HFI6-0526-SM-CGQFG,GTEX-1I1GQ-1226-SM-CL55J,GTEX-1C6WA-0126-SM-7PC2B,GTEX-ZTPG-0726-SM-5DUXP
GTEX-S32W-1326-SM-4AD5Q,GTEX-P4PQ-1726-SM-3NB15,,,GTEX-13X6I-0011-R1b-SM-5PNZC,GTEX-1I1GQ-1126-SM-CNNQT,,GTEX-1HFI6-1126-SM-9WYUM,GTEX-1I1GQ-1426-SM-B2LWY,GTEX-1C6WA-2626-SM-7MKGM,GTEX-ZTX8-1826-SM-5N9E5
GTEX-S33H-1426-SM-EZ6L7,GTEX-P4QS-0226-SM-3NB1U,,,GTEX-13X6I-0011-R2b-SM-5PNWQ,GTEX-1I1GR-0006-SM-ARL75,,GTEX-1HFI6-1526-SM-B2LXC,GTEX-1I1GR-0326-SM-CKZPI,GTEX-1CAMQ-0226-SM-7IGPK,GTEX-ZUA1-0426-SM-5NQAF
GTEX-S33H-1826-SM-4AD65,GTEX-P4QS-1326-SM-3NMCD,,,GTEX-13X6I-0011-R3b-SM-5P9HM,GTEX-1I1GR-0726-SM-B2LWL,,GTEX-1HFI7-1126-SM-A96S5,GTEX-1I1GR-1026-SM-A9SLC,GTEX-1CAMQ-1326-SM-7P8RV,GTEX-ZUA1-2126-SM-57YRB
GTEX-S33H-1926-SM-EYYVH,GTEX-P4QS-1726-SM-3NB1V,,,GTEX-13X6I-0011-R4b-SM-5PNU9,GTEX-1I1GR-1726-SM-COH39,,GTEX-1HFI7-1326-SM-9WPOW,GTEX-1I1GR-1426-SM-CY8H8,GTEX-1CAMQ-2226-SM-7MGWS,GTEX-ZV7C-0426-SM-51MQY
GTEX-S341-0326-SM-2XCAU,GTEX-P4QT-1326-SM-3NMD3,,,GTEX-13X6I-0011-R5a-SM-5PNWW,GTEX-1I1GS-0005-SM-DHXIW,,GTEX-1HFI7-1626-SM-9WYTR,GTEX-1I1GS-0326-SM-ARL7X,GTEX-1CAMQ-2726-SM-7MKGD,GTEX-ZVE2-0526-SM-5GU7E
GTEX-S341-0626-SM-4AD5T,GTEX-P78B-0226-SM-3NB1Z,,,GTEX-13X6I-0011-R7b-SM-5PNWP,GTEX-1I1GS-0926-SM-A9SL5,,GTEX-1HFI7-2226-SM-B2LXU,GTEX-1I1GT-0726-SM-B2LWN,GTEX-1CAMR-1326-SM-7PC1F,GTEX-ZVE2-1826-SM-51MRZ
GTEX-S341-1326-SM-4AD72,GTEX-PLZ4-0226-SM-CYPR1,,,GTEX-13X6I-0011-R8a-SM-5PNZF,GTEX-1I1GS-1426-SM-COH3W,,GTEX-1HKZK-1226-SM-9WYUR,GTEX-1I1GU-2126-SM-CGQF9,GTEX-1CAMR-1626-SM-79OLC,GTEX-ZVP2-2226-SM-5GU6Q
GTEX-S341-1526-SM-4AD6K,GTEX-PLZ5-1626-SM-3NB21,,,GTEX-13X6I-0011-R9b-SM-5PNZJ,GTEX-1I1GT-0003-SM-EZ6M8,,GTEX-1HKZK-1326-SM-A9G2D,GTEX-1I1GV-0126-SM-CL55G,GTEX-1CAMR-1926-SM-7EPI2,GTEX-ZVT2-0526-SM-5E455
GTEX-S3XE-1026-SM-4AD4O,GTEX-PLZ5-1826-SM-3NB22,,,GTEX-13X6I-2926-SM-5Q5C3,GTEX-1I1GT-0005-SM-A9SK5,,GTEX-1HKZK-2026-SM-9WYUF,GTEX-1I1GV-1326-SM-A96SE,GTEX-1CAMS-0426-SM-7P8T2,GTEX-ZVT2-2626-SM-51MTD
GTEX-S3XE-1126-SM-4AD4N,GTEX-PLZ6-1326-SM-3NB24,,,GTEX-13X6J-0011-R10b-SM-5PNWA,GTEX-1I1GU-0526-SM-B2LX2,,GTEX-1HR98-0626-SM-CL546,GTEX-1I1GV-1426-SM-B2LXN,GTEX-1CAMS-2226-SM-7PBXQ,GTEX-ZVZO-0426-SM-5HL4Z
GTEX-S3XE-1226-SM-4AD4L,GTEX-POYW-0726-SM-2XCEO,,,GTEX-13X6J-0011-R11a-SM-5P9HE,GTEX-1I1GV-0005-SM-AHZ27,,GTEX-1HR9M-0526-SM-ACKVP,GTEX-1I1HK-0326-SM-ACKW5,GTEX-1CAMS-2326-SM-793CR,GTEX-ZVZP-0126-SM-5NQ6Q
GTEX-S3XE-1326-SM-4AD4H,GTEX-PSDG-0326-SM-48TCP,,,GTEX-13X6J-0011-R3b-SM-5P9K5,GTEX-1I1GV-0326-SM-ARL7L,,GTEX-1HR9M-2326-SM-CNPPZ,GTEX-1I1HK-0626-SM-CNPQM,GTEX-1CAV2-0126-SM-7IGN7,GTEX-ZVZP-2726-SM-5GZXZ
GTEX-S4P3-1226-SM-4AD4Y,GTEX-PSDG-0626-SM-2S1OE,,,GTEX-13X6J-0011-R4b-SM-5P9K4,GTEX-1I1GV-0926-SM-B2LXM,,GTEX-1HSEH-0426-SM-ACKVW,GTEX-1I1HK-0726-SM-B2LY4,GTEX-1CAV2-2226-SM-7P8P2,GTEX-ZVZQ-0826-SM-51MRF
GTEX-S4P3-1326-SM-4AD6V,GTEX-PSDG-1626-SM-48TCQ,,,GTEX-13X6J-0011-R5b-SM-5PNWT,GTEX-1I1HK-0005-SM-ARZL8,,GTEX-1HSEH-1426-SM-B2LXF,GTEX-1I4MK-2326-SM-ADEHR,GTEX-1CB4E-0226-SM-79OLW,GTEX-ZY6K-1926-SM-5GZXW
GTEX-S4Q7-0726-SM-4AD5F,GTEX-PWCY-1926-SM-3NB25,,,GTEX-13X6J-0011-R6a-SM-5PNUB,GTEX-1I4MK-0002-SM-EZ6M9,,GTEX-1HSEH-1926-SM-A96SB,GTEX-1I6K6-0326-SM-CJI4A,GTEX-1CB4E-0926-SM-7EPHT,GTEX-ZYFD-0226-SM-5NQ86
GTEX-S4Q7-0826-SM-4AD5E,GTEX-PWCY-2126-SM-48TEC,,,GTEX-13X6J-0011-R7b-SM-5PNUC,GTEX-1I4MK-0006-SM-A96RI,,GTEX-1HSGN-0526-SM-ADEHQ,GTEX-1I6K7-0326-SM-B2LXO,GTEX-1CB4E-1026-SM-793AB,GTEX-ZYFD-0526-SM-5E442
GTEX-S4Q7-0926-SM-4AD5D,GTEX-PWN1-0226-SM-DKPO9,,,GTEX-13X6J-0011-R8b-SM-5PNUA,GTEX-1I4MK-0326-SM-B2LWP,,GTEX-1HSGN-1726-SM-B2LXX,GTEX-1I6K7-0626-SM-ARL7Q,GTEX-1CB4E-2226-SM-793DC,GTEX-ZYFD-2126-SM-5E43D
GTEX-S4UY-0726-SM-4AD6X,GTEX-PX3G-0226-SM-DKPOF,,,GTEX-13X6J-0426-SM-5O9D3,GTEX-1I6K6-0006-SM-ARZLA,,GTEX-1HSGN-1826-SM-CL54H,GTEX-1ICG6-0626-SM-ACKWS,GTEX-1CB4F-0426-SM-9KNV4,GTEX-ZYFD-2526-SM-5E45L
GTEX-S4UY-0826-SM-4AD4Z,GTEX-Q2AG-0226-SM-2S1P4,,,GTEX-13X6J-2926-SM-7EPGP,GTEX-1I6K6-0926-SM-AHZ2N,,GTEX-1HSGN-2226-SM-A9SL6,GTEX-1ICG6-0726-SM-B2LY5,GTEX-1CB4F-1026-SM-7DUH1,GTEX-ZYFG-0126-SM-5GIDH
GTEX-S4UY-0926-SM-4AD6O,GTEX-Q2AH-1726-SM-DIPDV,,,GTEX-13X6J-3026-SM-5Q5CU,GTEX-1I6K7-0005-SM-ARL72,,GTEX-1HSGN-2326-SM-A9G1D,GTEX-1ICG6-2726-SM-CKZPN,GTEX-1CB4F-1526-SM-7MKFM,GTEX-ZYFG-0326-SM-5E45Z
GTEX-S4UY-1626-SM-4AD55,GTEX-Q2AH-1926-SM-2S1PN,,,GTEX-13X6J-3126-SM-5Q5EJ,GTEX-1I6K7-1226-SM-B2LVS,,GTEX-1HSGN-2426-SM-C1YRI,GTEX-1ICLY-0326-SM-ARL7S,GTEX-1CB4G-0226-SM-7PC3O,GTEX-ZYT6-1026-SM-DKPOV
GTEX-S7SF-0626-SM-4AD4V,GTEX-Q2AI-1426-SM-2S1P5,,,GTEX-13X6K-0011-R10a-SM-5P9JR,GTEX-1I6K7-1826-SM-CGQFO,,GTEX-1HSKV-2626-SM-CNPPO,GTEX-1ICLY-0926-SM-CM2RJ,GTEX-1CB4G-1326-SM-7MKFP,GTEX-ZYVF-0826-SM-5E447
GTEX-S7SF-1926-SM-4AT5B,GTEX-Q734-1826-SM-2I3EL,,,GTEX-13X6K-0011-R11a-SM-5P9F5,GTEX-1ICG6-0006-SM-A96RH,,GTEX-1HSMO-2526-SM-A9SKP,GTEX-1ICLY-1326-SM-CJI47,GTEX-1CB4G-2326-SM-79OOI,GTEX-ZYW4-0426-SM-5GZYS
GTEX-S95S-0826-SM-4B64N,GTEX-QCQG-1826-SM-2S1P2,,,GTEX-13X6K-0011-R2b-SM-5P9K3,GTEX-1ICLY-0005-SM-A9G16,,GTEX-1HSMP-1826-SM-E9TIB,GTEX-1ICLZ-0626-SM-ARL83,GTEX-1CB4H-0226-SM-7PBXM,GTEX-ZYW4-1226-SM-5E45B
GTEX-S95S-1026-SM-4B64M,GTEX-QDT8-0226-SM-32PL4,,,GTEX-13X6K-0011-R3b-SM-5PNUD,GTEX-1ICLZ-0926-SM-CKZPQ,,GTEX-1HSMP-2326-SM-D3L8R,GTEX-1ICLZ-1026-SM-A9SLF,GTEX-1CB4H-1126-SM-7MKGL,GTEX-ZYW4-2226-SM-5GZYG
GTEX-SE5C-1526-SM-4BRWU,GTEX-QDVJ-1826-SM-2S1P3,,,GTEX-13X6K-0011-R4b-SM-5P9HO,GTEX-1ICLZ-1626-SM-CE6SS,,GTEX-1HSMQ-0626-SM-CL54A,GTEX-1IDFM-1526-SM-ARL7U,GTEX-1CB4H-1526-SM-7MXU4,GTEX-ZYY3-1226-SM-5EQKM
GTEX-SIU8-2226-SM-EAZ2T,GTEX-QDVJ-2026-SM-2S1PD,,,GTEX-13X6K-0011-R5b-SM-5PNUE,GTEX-1IDFM-0005-SM-ADEGX,,GTEX-1HSMQ-1626-SM-CGQFY,GTEX-1IDJC-2026-SM-ADEIK,GTEX-1CB4I-0126-SM-7RHGG,GTEX-ZZPU-2426-SM-5E44I
GTEX-SJXC-2026-SM-4DM6N,GTEX-QDVN-2226-SM-2S1PM,,,GTEX-13X6K-0011-R6a-SM-5P9K6,GTEX-1IDJC-0005-SM-A9G1C,,GTEX-1HSMQ-1926-SM-A9G3O,GTEX-1IDJD-0226-SM-CKZOA,GTEX-1CB4I-0226-SM-79OLH,
GTEX-SJXC-2226-SM-EVYAK,GTEX-QEG4-0326-SM-DIPE3,,,GTEX-13X6K-0011-R7b-SM-5P9K7,GTEX-1IDJC-0126-SM-C1YQC,,GTEX-1HSMQ-2126-SM-CJI3E,GTEX-1IDJD-1326-SM-CM2TQ,GTEX-1CB4I-1026-SM-7MKFZ,
GTEX-SNMC-0626-SM-4DM6H,GTEX-QEG5-0326-SM-2S1PB,,,GTEX-13X6K-0011-R8b-SM-5PNZ4,GTEX-1IDJC-0226-SM-CMKG2,,GTEX-1HT8W-0526-SM-ACKW9,GTEX-1IDJD-1426-SM-CM2TR,GTEX-1CB4I-2526-SM-7MKG1,
