i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
40,GTEX-1EN7A-0011-R6b-SM-9QEHW,0.01901001130703548,0.019535327396103076,0.019001477869132734,0.0060202552073185985,0.0080181889114726,0.030099998425832976,0.0037381229058208493,0.6572669475789058,0.01278300660058442,0.010253317696498258,0.016638650002982074,0.01727132915646494,0.004021697811070543,0.00399325501344625,0.013075422173675844,0.009843152375998001,0.011220485057841737,0.008364057313883016,0.011444021692155268,0.011665222482119455,0.001367483574883146,0.005435892907114257,0.007500767464122352,0.01226590264986702,0.009473358865333207,0.008639735166108053,0.005076063162627783,0.006971305756734089,0.013105396352634953,0.005743516241039189,0.01304258565465296,0.004313927222051758,0.013800118004489305
41,GTEX-1B8SF-0011-R6b-SM-7MXUD,0.019565166983454896,0.017469166237643153,0.013114309726027104,0.004773561228721076,0.005924942072171172,0.015407011449175069,0.00010494068019893896,0.7465609371785838,0.00950516623285096,0.008095138343585084,0.013851037370727482,0.011657464026172727,0.0001284391838864464,0.00014634421571069507,0.01136334702607806,0.008396555269935326,0.0075274163886470905,0.006143274638150292,0.008661948140684939,0.00843479205608967,0.0011837068573389196,0.003865349236115558,0.004445931148958442,0.009901369647641238,0.006773442398400123,0.005688831605168904,0.0038287602598530263,0.005027456783681053,0.010666024035817569,0.003936568650815448,0.010575509477809683,0.0029811088234568328,0.014294982626448998
42,GTEX-13JUV-0011-R1a-SM-5LZY4,0.021458640335473702,0.020746343080499233,0.01604665719840707,0.005749033744526749,0.007727371024829443,0.03498241355910954,4.2515904706881414e-05,0.6864626724649163,0.012083645151462324,0.009474393781148496,0.014220594710501206,0.013906152816911703,5.07094184590105e-05,6.352478092411506e-05,0.012306479148328574,0.01006002196017061,0.00950192169641964,0.009227331116725265,0.009137228692432204,0.009945735806072015,0.001549256517647494,0.004394695220754586,0.006535055526418508,0.010361927192310428,0.008097357075944021,0.007414791239629829,0.003997599785388004,0.006617544804262311,0.011239313955614602,0.00433999706762487,0.011797921492486813,0.0031688336788410223,0.017292320051053394
43,GTEX-16YQH-0011-R5b-SM-7938U,0.014898497403619999,0.013544667983679726,0.009159954307737694,0.004180625781857322,0.0043603564691698906,0.010698878528267525,3.605966828717551e-05,0.8134879315961095,0.00693678314091454,0.00569058905364406,0.009428729381535819,0.00808386580331572,4.050435777055233e-05,4.546395289509586e-05,0.008634805278682142,0.0059945474089321835,0.005570555983637718,0.004426951514198121,0.0057079619125863755,0.006047939146258279,0.000993355761129485,0.002565458469956648,0.005713388106014745,0.006765694152359013,0.004847848301456094,0.0038690279994699935,0.0025901593652580372,0.003562135987891927,0.007057649707220258,0.0026104160970884835,0.007543872950526891,0.0018798511425065505,0.01302547328602247
44,GTEX-12WSC-0011-R9a-SM-5GU4U,0.01711189959952571,0.02054768792611529,0.01933224346668962,0.004664591070303473,0.007620681315344746,0.020397863823831342,9.650598557978141e-05,0.6933208196439071,0.011835723071373405,0.010525154858617118,0.015392952498562743,0.015866691632213683,0.00011670436871482599,0.00014714998793456004,0.01235201749088045,0.009545346512053502,0.00998775991644581,0.01342289947190369,0.010751072332851174,0.01070214756096199,0.0029194279787222413,0.005094557565628691,0.0047503878556607055,0.010747028962801775,0.009175540380291164,0.007260812915584207,0.004468097852270521,0.007964771718915109,0.011654813564252095,0.004661896411359222,0.01121400900371286,0.0035124230915920813,0.0128383201653993
45,GTEX-ZDXO-0011-R2b-SM-4WKFG,0.0115695470691402,0.014737100991084167,0.014809099884405345,0.003694455061775249,0.004831001909196671,0.0290224644202929,0.0005256839644128198,0.7569984173878339,0.00820840252748589,0.007878421571580436,0.00999567277851942,0.012774642512923026,0.0006174806005971823,0.0006731219852980245,0.00911895417639663,0.007205780558487792,0.008197699968715326,0.01326434658251746,0.007724757657797344,0.0082239295082149,0.00277037376422298,0.003625668996527574,0.0037463523307202547,0.007513029864963816,0.006713502294154634,0.005591641167718842,0.0033972138635008356,0.005956432747921408,0.007875593246662378,0.003151979647233294,0.007358759612943753,0.00249009888437691,0.00973837246237867
46,GTEX-12WSM-0011-R11a-SM-5DUX8,0.035666324771396876,0.03656373550387504,0.026416459472351706,0.0072511621292180055,0.010653529669330525,0.014215305756028212,3.0209636418972018e-05,0.5371251811128744,0.02283557313181868,0.015371118192074922,0.02691486266643196,0.02710723681583727,3.264135490026888e-05,3.7387906473645176e-05,0.020889868062278712,0.01637956227536695,0.012131803802199552,0.009056597809560802,0.015156735761863459,0.015869734581836464,0.0016478603636368148,0.0061592348555141495,0.004581417766078825,0.019245922171741727,0.013256531176811047,0.011394305207554108,0.006229400597914588,0.008307021444972236,0.021828469933877364,0.006369513643376021,0.02241251956355628,0.005126657415322257,0.023736115447508293
47,GTEX-13FLV-0011-R10b-SM-5LZZ2,0.014312508876037003,0.014158562292909944,0.01094553731413495,0.0035721143162071338,0.003981151089532185,0.019344052712522035,4.298517791768458e-05,0.7910301770088352,0.008330666302288556,0.006598409341504936,0.010705160972409459,0.010705200156920369,4.625475615543661e-05,5.01674666131565e-05,0.00876377164830648,0.006859045113080852,0.005842233671487229,0.0058516940917509985,0.00673904297086398,0.006897539729033091,0.000834295991911569,0.003027483113240444,0.004231574101064297,0.0075166676121710355,0.00529890960028289,0.005239037177762732,0.002979127318050578,0.003926750339899337,0.00811399037503067,0.0034447389492515087,0.00812091609985377,0.00238814430861212,0.010102090004358428
48,GTEX-1PIIG-2826-SM-DTX7O,0.03474317162180643,0.033963401997643757,0.026204677229712335,0.00643127813061715,0.01055699052543386,0.013011684827813789,0.0001412580144805416,0.5448749230556875,0.022073069611964907,0.014873672907967912,0.027799482633101957,0.02676930244101181,0.00020136587033556166,0.0002683547557462068,0.01983739859462577,0.01621274441770357,0.011711170133218023,0.008243181104590486,0.015101205939421967,0.015887222236358935,0.0016697613314456377,0.006344720634076984,0.006887392560775468,0.019319989428877814,0.013360358167258057,0.011632838230483673,0.006203032874541964,0.008101450584269834,0.021970437860944107,0.006744016354897309,0.02221396899929623,0.005581390460560101,0.02106508646333046
49,GTEX-14JIY-0011-R8a-SM-6AJAP,0.021095040617888167,0.020054650271053822,0.015789332361686278,0.004841667498219811,0.007226939474185985,0.028244692002864592,0.00030044278367955077,0.7002445238981458,0.011435293962198455,0.00922733788840305,0.014812404891671523,0.014270759417972135,0.0003824346292033295,0.0004490346068621651,0.012224223228585523,0.0091149772049832,0.008649347338857642,0.008281720333476975,0.00942249608600726,0.009256087716405962,0.0013632348282672094,0.004132285243219735,0.0075257723286305525,0.01045055645257048,0.008104801276311885,0.006489959087046805,0.003983224612698573,0.005851234816947483,0.011444888884856222,0.004695184960237824,0.011642473576043573,0.0030511878809984685,0.01594178983981993
50,GTEX-ZAB4-0011-R9a-SM-4SOKG,0.011064672815562494,0.010708345903086353,0.011983030023754861,0.006962017177916054,0.006032246393956825,0.20477859925489703,0.00015214258362318246,0.5846134462864789,0.009190229472765704,0.005408660740065601,0.009953613711273332,0.011835920959363705,0.00019521517475382656,0.0002940259183981554,0.006747885576674636,0.005199659023361748,0.010875945659081628,0.0026196146263583538,0.00782559249517223,0.007084366828830094,0.0006822657683957797,0.0031470385708072374,0.008636601371550472,0.006389751740706556,0.024928250038077863,0.005100000518030549,0.002912266688082722,0.003918641554086914,0.006018223403863021,0.003197620216017897,0.006412989170085566,0.0024396948979284127,0.012691425436992447
51,GTEX-1GZHY-0011-R11a-SM-C1YRQ,0.036669376866159946,0.03744049643903106,0.028424026562993365,0.006820880626671909,0.011119785198933597,0.009643138494381021,0.00016276950115028755,0.5115635993516058,0.024817482033378576,0.016293201767917855,0.02953974026941379,0.029234154472222718,0.0002212110167604308,0.0002896569305469899,0.0216262213130429,0.01748034607488775,0.01198207336373349,0.010184912170405102,0.015891881466973873,0.017384081144795983,0.001601830380708939,0.007093148866253238,0.007432302508527347,0.020756619260144903,0.014666098990256383,0.013059508221081404,0.006679216605775818,0.008729289949761307,0.023889129542301563,0.007053747153237676,0.02466971848091582,0.005800680756523014,0.021779674219506162
52,GTEX-18464-0011-R10a-SM-72D6X,0.01569486768096307,0.014571749078357588,0.009745923976121292,0.0037654212887594215,0.004122185693956753,0.020782881093034597,3.419158351929984e-05,0.7990327609329451,0.00746064472848939,0.006083974039726758,0.009837918604649326,0.009152028979772677,3.611433137532611e-05,3.808834355529443e-05,0.008920950169334493,0.006020187895604934,0.005439171233408003,0.00491353506418198,0.005979051525767441,0.005963898742831393,0.0008612367385834451,0.0023940124692936604,0.003664890042072362,0.006770464452917529,0.005003983672873772,0.004191853736815687,0.002522333220520081,0.0037339315582549616,0.007801989500151537,0.0028152484399452137,0.007949695823598009,0.0017553954904079856,0.012939419868211439
53,GTEX-145LS-0011-R5a-SM-5SI65,0.015418464332496117,0.01494838121341495,0.010507573373493579,0.004434912796194767,0.004621651550173363,0.012205112104621036,0.0006696602612747954,0.7791722987238816,0.007821666674887937,0.00730646584089948,0.011418729406583924,0.008947456521129743,0.0007748393198048211,0.0008220922563148039,0.009862252265330775,0.007750622571620357,0.006359816678482595,0.007497017846230289,0.007299444828941055,0.007129000407086885,0.0012077131625660928,0.00339179319658975,0.010676737534026098,0.008151158026216881,0.0052077891381620296,0.004547681466549845,0.0032567115516365175,0.004493678390861443,0.008094683686318663,0.003727328771897179,0.008109485781837508,0.0024645328821720582,0.011703247438303165
54,GTEX-13N1W-0011-R4a-SM-5MR52,0.01904754060324837,0.017479955141271358,0.015435846511484613,0.004544027419220373,0.006748981100530406,0.021620053749849568,9.665248538364316e-05,0.7202937333737978,0.012755834315781185,0.008224636661223967,0.013513735597891109,0.015939066726466437,0.0001223202395029063,0.00015229715726506604,0.010193888702369985,0.008661637497598376,0.007918921925517753,0.008135547887506256,0.007972332634057167,0.009645742767507686,0.0010200710821790698,0.003991448028126514,0.008268896913692286,0.009699123273682164,0.008040069918479904,0.008785162703631921,0.00325825816790865,0.005153035575365924,0.010977619301125762,0.004793914111611052,0.011415247562441626,0.0030341455882211574,0.01306025527605975
55,GTEX-X4XY-3026-SM-EWRM9,0.015285583415965672,0.013647198887922957,0.010726516063994697,0.0034051701974988783,0.004667794432510328,0.011999023163376133,0.0008015968977219059,0.791427321022583,0.008393739823657579,0.006471550477248549,0.010174225637114648,0.010100591469845502,0.0008901478658961174,0.0008730723026362999,0.008686725115531986,0.006487251764924331,0.005384024479426701,0.007307107671187064,0.0061035289728786826,0.006688205561734526,0.0009117456322234018,0.002889541574309962,0.009729919035998388,0.0071854727907740435,0.005702479592308207,0.005381706926521604,0.0026147401515985045,0.0039450181995840305,0.008311204464025381,0.0029481192614125196,0.008295417695479167,0.0020786051420305213,0.010485654310078805
56,GTEX-11GSP-0011-R1a-SM-9QEJ3,0.017514020616943262,0.017648169532161386,0.013561131923820514,0.004599471090487799,0.005484612638061802,0.021085468091946603,0.0003819847613509399,0.7410412480830001,0.009912146674538063,0.008601468170798232,0.013303775353322904,0.011857075654026262,0.0004587667771360324,0.0005007897856707797,0.01089009823032793,0.008691197852455102,0.007621610020623087,0.008043067673139136,0.008414234208205255,0.0086640820726128,0.001344367413078296,0.003829294690863941,0.006387777936797791,0.00947982714263572,0.006607633974581515,0.006169645958596184,0.003490018297058519,0.00534508643292219,0.010039849483362562,0.003496694360705778,0.009872947040061046,0.0028019311067585934,0.012860506951949924
57,GTEX-11DZ1-0011-R8b-SM-DNZZI,0.024090535872770772,0.020207012741813253,0.016672890360077287,0.0065841728323095695,0.009568510916574955,0.019312098003088658,0.00015493239180399594,0.6849262340931349,0.012541031899784097,0.008926472599588259,0.015532557849564102,0.015091124019370482,0.0002012431996718126,0.0002451285401111772,0.012594049105893563,0.009007898479318403,0.009912602927008095,0.006809802725706979,0.009262133399966775,0.010266515918314845,0.0013946711525026037,0.004447565556214676,0.00825026286947224,0.011088722977849302,0.00957629880433915,0.00814173163420536,0.004130571995237989,0.005964758023448782,0.01327547290914417,0.005773439644629883,0.013474480278162289,0.003354626729431988,0.01922044954948963
58,GTEX-11EMC-0011-R8b-SM-DO91Z,0.008254457228212324,0.011101592285537688,0.012557496954503842,0.0030142039212604755,0.00425286274349852,0.014227992526292355,0.008718612845042413,0.7863318540560753,0.0060604650161484456,0.0066278295592659894,0.007339531196857661,0.01078173454090154,0.008576607212667741,0.007883986651456875,0.006841197019254585,0.005606454174801993,0.006000499112677433,0.01804424532945954,0.0060568676962052485,0.006462246191201769,0.0016137837376542093,0.003123322460033538,0.00579092104895418,0.005665840120829842,0.005632165980275422,0.004176589227422324,0.0025558363433451606,0.004746606852480134,0.005850314229814505,0.002179885915322562,0.005454386652558768,0.0018756126203825886,0.006593998549605051
59,GTEX-13OW5-0011-R6b-SM-5O9BW,0.02489887674069659,0.025506639951289458,0.019315408626288656,0.011518416075768378,0.01021225168893508,0.04033594794827625,0.00025385723751075804,0.5693824392810094,0.015687924409075668,0.01429553405127012,0.02112390843431137,0.017768297788947122,0.00031615982715732624,0.00044451778247233976,0.017572102843050694,0.01493524791157459,0.017265854280335873,0.01180335238857957,0.01436404761077135,0.0147491259723118,0.0015846464665685142,0.008030899436893436,0.01215145120276342,0.015422067448565252,0.01070171550648929,0.009825160625105777,0.006361278737214643,0.009448997535486819,0.014988762396790523,0.006396371501297093,0.014455276534410862,0.0063903713972020375,0.022493090361579943
60,GTEX-17EVQ-2826-SM-7IGQK,0.01664757889305531,0.015135587010304045,0.01204616549108079,0.004232591219537894,0.0051456893111637226,0.019517701258916328,0.00164665771557446,0.755319344692145,0.009157412857839674,0.007208337713922273,0.012186295409472487,0.011157774563819292,0.0018041254594108414,0.0017955607077851834,0.009836076001537462,0.007682233667251003,0.006798671683599435,0.0065414575494554105,0.007590258200123302,0.007585642199668154,0.0011374999199607707,0.00357201392956396,0.010413308792680738,0.008643483614301027,0.0060632295477767014,0.005934626790701196,0.0035567933040841332,0.004671742247794522,0.009338990102608415,0.004148537438108383,0.009114792950748159,0.002825543696257289,0.011544276059752657
61,GTEX-1EN7A-0011-R5a-SM-9QEH6,0.01722125658947459,0.017738007729910178,0.016649458278995295,0.005042677468834222,0.006726904857555845,0.04630760456956363,0.0063132281494307435,0.6504704914042443,0.011546211835160936,0.01047241312272813,0.015868126516290146,0.015220155809933507,0.006567152241665536,0.006345889981131779,0.012207630454334241,0.009947712649815196,0.010429002698493874,0.013222031099294962,0.010998194825894867,0.010681936316032526,0.0013098255070486161,0.005283630279650316,0.009477918751093809,0.011538672517153075,0.007958556575120618,0.007719904179615619,0.004841631041616626,0.006720566960304259,0.011748294717510654,0.006153314332846556,0.011376274755265982,0.004064464528084459,0.011830859255904764
