,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
ENSG00000268903,905.1734153689379,1276.946093458965,1382.4047416887706,1299.786723701387,54.67315741181953,119.1896447600971,12947.678588123774,91.18371433897809
ENSG00000269981,1509.5841426055538,1974.8392826726354,1672.9698174238074,2285.3066255759063,108.72368910290899,215.9670220735247,18909.954947742357,143.0422124782262
ENSG00000250575,13.148936570297868,10.142245765524377,14.164205417170376,5.614523023029435,2.5301705206362017,1.9476554486398425,70.77037272685921,1.9943058856428326
ENSG00000225972,89275.92098910443,44222.20181349435,811.6680494624401,18207.443604079992,61171.92500479996,30800.343414027342,1004.7003522460575,43939.901104700715
ENSG00000229344,10762.833829596215,7472.291862927198,229.05199418810113,5412.451346467456,4444.063077847293,1060.2178704202122,393.9499780068198,3653.944929457876
ENSG00000198744,16459.51160558525,13516.754977738245,129.7937118632811,4946.709529835873,3580.618286884468,9802.03608224655,330.766009563285,21707.584055852956
ENSG00000205116,34.384881807248505,1988.2297790842824,2.380951452225735,92.30709116583019,12.27848296672863,10.409284582990262,3.948005795382378,15.28557413831789
ENSG00000178821,418.06339018883455,316.26437294372994,9.778696230391672,309.31827144997897,10119.85092244448,21.835859260386588,24.537329243937478,217.68204185716036
ENSG00000233542,10.862842033124588,1897.4685142349176,1.9149395954761907,15.032612111506346,3.8253803982830554,5.239341730827376,2.921690019619567,6.061848356367905
ENSG00000187730,67.08347646714613,11798.165830024738,9.69670492235705,71.67624466170349,19.550858771068423,42.557173116570276,11.809951515523009,34.067854307403096
ENSG00000169717,29.099464422523113,7.770122243211945,1.2557435418493745,5.75598972358633,2.8846173090436227,1.2483368028692128,1.66062383047322,30.974162300438316
ENSG00000226374,52.725979787142116,40.596086255539895,1.0864390913509911,17.861732461260956,4.211175142869214,1.0714794843193611,1.3405061908615592,1.839414004597772
ENSG00000232208,9.470748172105314,12.136594324003436,22.24247753031365,3.222408703605585,2.929298910676664,2.1143204988436186,84.01504673531946,1.8615418639200845
ENSG00000235263,43.16924285291811,15.62960023497048,2.4907926846911552,9.62253258685293,2462.441193565418,2.7337118043808477,3.0196692377649064,23.804932534179247
ENSG00000171819,8034.835351966334,422.82863928153085,6.4368648457234325,1177.4035451001096,705.4380161923325,222.44135805943483,20.275816698374758,110.15441060884169
ENSG00000242349,603.8801655056562,765.5201563034061,32.92737471430511,240.2972776472546,53.18317558437657,1812.82172162217,143.11454523726962,43.91988147997138
ENSG00000175206,1079.2591883508273,5810.160243361648,1148.479371922581,826.2439022459029,648.6215713881305,1401040.4197624384,1154.9510818833558,3719.091089680685
ENSG00000120937,185.7715090332074,844.066630620245,162.37643193452686,144.27012768531557,153.08628244501358,233008.46025948928,239.85081605599578,8715.707310797603
ENSG00000283789,2.6744218520349823,1.7079059576626396,1.0112891863086142,1.5315386748976412,1.003943126366181,9.92076489283532,1.1197580480914269,1.0188099275762716
ENSG00000204518,119.91998749722991,13.142629445033634,1.156327761073065,7.282790788409406,2.175901594995443,3.208920033918226,1.540574630167673,2.075861110070547
ENSG00000188984,4.2761848667556075,2.467285151426346,1.1510019670159275,185.72149333410118,1.5855401015059867,2.0867160208258873,1.4144483559564445,1.278657513605289
ENSG00000157330,2.831051423710803,77.95663002868439,1.1501155587778535,7.893525824403513,13.304553789284892,1.7724399085368308,1.2722046299327143,2.621197224105458
ENSG00000162438,415.83563011410666,143.43140789218197,9.403919759423829,52.91726305326266,15.995116965714434,10.204443303990297,64.16492931400236,16.365633683936817
