i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39
476,GTEX-1EKGG-0011-R9a-SM-CMKFV,0.00675046554935,0.396337678461,0.00341402855369,0.030338299193,0.0,0.00108628181254,0.00287088764742,0.012181874612,0.00287088764742,0.00217256362508,0.00752638112973,0.00217256362508,0.026303538175,0.000775915580385,0.000310366232154,0.000698324022346,0.355757293606,0.094661700807,0.00232774674115,7.75915580385e-05,0.000387957790192,0.000232774674115,0.00193978895096,0.0,0.0,0.00108628181254,0.00279329608939,0.0,0.0,0.0,0.000543140906269,0.0,0.0,0.0,0.0,0.0,0.00349162011173,0.0,0.0408907510863
477,GTEX-1PBJI-0426-SM-E8VNM,0.496641643619,0.052021598841,0.00421440800738,0.104043197682,0.00158040300277,0.0384564730673,0.0013170025023,0.0798103516397,0.00421440800738,0.0105360200184,0.020545239036,0.00724351376268,0.00237060450415,0.00013170025023,0.0,0.0,0.0252864480443,0.00250230475438,0.00144870275254,0.0047412090083,0.117344922955,0.0,0.0146187277756,0.0,0.0,0.0,0.00013170025023,0.0,0.0,0.0,0.000526801000922,0.00013170025023,0.0,0.0,0.000658501251152,0.0,0.00935071776636,0.00013170025023,0.0
478,GTEX-1HCU7-2126-SM-A96SG,0.0132385938669,0.00371478434306,0.000723011717776,0.0998504113687,2.4931438544e-05,0.00201944652206,2.4931438544e-05,0.00169533782099,0.652729992521,0.00132136624283,0.0331837447021,0.0968337073049,4.9862877088e-05,0.000299177262528,0.0107953128896,0.0,0.000698080279232,0.00296684118674,0.0198952879581,0.00189478932934,4.9862877088e-05,0.0,0.00999750685615,0.000423834455248,0.0,0.0,2.4931438544e-05,4.9862877088e-05,0.0434056345051,4.9862877088e-05,0.0,2.4931438544e-05,0.000972326103216,0.0,0.000274245823984,2.4931438544e-05,0.0012465719272,2.4931438544e-05,0.0014709548741
479,GTEX-13X6K-2126-SM-5O9D4,0.00469991936413,0.00361709480475,0.00101370809815,0.0580808662596,4.60776408248e-05,0.00287985255155,6.91164612372e-05,0.00262642552701,0.592097684599,0.000552931689897,0.0330607072918,0.164911876512,0.0,0.000322543485774,0.00990669277733,0.0,0.000990669277733,0.00200437737588,0.0391659947011,0.00193526091464,6.91164612372e-05,0.00124409630227,0.0424835848405,0.000529892869485,0.0,0.0,4.60776408248e-05,0.000299504665361,0.0349498905656,6.91164612372e-05,0.0,0.0,0.00110586337979,0.0,0.000138232922474,2.30388204124e-05,0.00101370809815,0.0,4.60776408248e-05
480,GTEX-1MCYP-1826-SM-E9J2Q,0.386293546545,0.0392918332381,0.00456881781839,0.114677327242,0.00319817247287,0.00970873786408,0.0,0.0547115933752,0.00239862935465,0.00925185608224,0.0419189034837,0.00559680182753,0.000913763563678,0.0,0.0,0.000685322672758,0.0754997144489,0.00205596801828,0.00137064534552,0.00182752712736,0.197715591091,0.000456881781839,0.00513992004569,0.0,0.0,0.0,0.000685322672758,0.0,0.000456881781839,0.0,0.00011422044546,0.000228440890919,0.0,0.0,0.000456881781839,0.00011422044546,0.0406624785837,0.0,0.0
481,GTEX-1LH75-0006-SM-CXZIP,0.00251174061856,0.00138853266589,0.00888837789314,0.706798503569,0.000212259770583,0.000672155940178,8.84415710761e-06,0.00551875403515,0.000238792241905,0.0651814378831,0.0940399225252,0.0149643138261,0.0,0.0,5.30649426456e-05,1.76883142152e-05,0.00107014301002,0.00498810460869,0.00445745518223,0.00794205308263,0.000468740326703,3.53766284304e-05,0.000424519541165,0.0,0.0,8.84415710761e-06,0.0641024507159,1.76883142152e-05,0.000229948084798,0.0,0.0,0.00668618277335,0.0,0.0,0.00154772749383,8.84415710761e-06,0.00751753354147,0.0,0.0
482,GTEX-N7MT-0011-R10A-SM-2I3E1,0.0643291389792,0.252368160611,0.00947264244309,0.0371836561572,0.000989679061219,0.00127244450728,0.0733776332532,0.0192280503322,0.00212074084547,0.00325180262972,0.00607945709034,0.00480701258306,0.0979782270607,0.00113106178425,0.0,0.000848296338187,0.311890287007,0.0832744238654,0.00494839530609,0.0,0.00268627173759,0.00127244450728,0.00480701258306,0.000282765446062,0.0,0.000424148169094,0.00650360525944,0.0,0.000282765446062,0.0,0.000565530892125,0.0,0.000424148169094,0.0,0.00113106178425,0.0,0.00254488901456,0.0,0.004524247137
483,GTEX-1117F-0626-SM-5N9CS,0.0854771784232,0.0755186721992,0.0116182572614,0.37468879668,0.00477178423237,0.0240663900415,0.000414937759336,0.129875518672,0.00726141078838,0.0157676348548,0.0908713692946,0.00954356846473,0.000622406639004,0.0,0.0,0.000414937759336,0.0373443983402,0.0147302904564,0.00643153526971,0.00539419087137,0.0141078838174,0.000207468879668,0.0255186721992,0.0,0.0,0.0,0.00165975103734,0.0,0.000622406639004,0.0,0.00145228215768,0.000829875518672,0.0,0.0,0.00103734439834,0.0,0.0597510373444,0.0,0.0
484,GTEX-1HSMP-0126-SM-E6CJS,0.0148160479441,0.00679207591144,0.00143166305976,0.00858997835858,3.32944897619e-05,0.00322956550691,0.000133177959048,0.00492758448477,0.400799067754,0.000665889795239,0.00362909938405,0.0710837356418,0.000332944897619,0.00016647244881,0.00113201265191,0.0,0.00302979856834,0.00203096387548,0.0253704011986,0.000466122856667,0.00712502080906,0.000832362244049,0.369635425337,0.0362576993508,0.0,0.0,9.98834692858e-05,0.0,0.0224071916098,0.00386216081239,0.00319627101715,0.0,0.0,0.0,0.000199766938572,6.65889795239e-05,0.00749126019644,0.0,0.00016647244881
485,GTEX-S4UY-0826-SM-4AD4Z,0.00176255548786,0.00282879275829,0.00302463225694,0.140308120811,0.000456958830185,0.00755070067021,0.0162764383323,0.00145791626773,0.00174079554356,0.351270780747,0.161241187223,0.0509835494821,4.35198885891e-05,0.000369919053007,0.00868221777352,0.000195839498651,0.0116415701976,0.00465662807903,0.0870180172339,0.00992253459831,0.000304639220124,0.0108364522587,0.00047871877448,0.0,0.0,0.0035686308643,0.0584254504308,6.52798328836e-05,0.0327051962747,0.00182783532074,6.52798328836e-05,0.0276351292541,0.0,0.0,0.000500478718774,2.17599442945e-05,0.00213247454087,0.0,0.0
486,GTEX-15DCE-1626-SM-6LPJM,0.00147924703425,0.00153725672187,0.00575746149607,0.0980943817618,0.00105867679903,0.000580096876178,5.80096876178e-05,0.000304550859994,0.00178379789425,0.651042724135,0.150941207182,0.00817936595411,2.90048438089e-05,0.00039156539142,0.00501783797894,0.0,0.00142123734664,0.0133712329959,0.0148649824521,0.0126316094788,1.45024219045e-05,0.00113118890855,0.000232038750471,0.0,0.0,5.80096876178e-05,0.0216666183253,0.0,0.0029439916466,0.000667111407605,0.000145024219045,2.90048438089e-05,0.000174029062853,0.0,1.45024219045e-05,0.000145024219045,0.0042347071961,0.0,0.0
487,GTEX-NPJ7-0011-R5a-SM-33HBK,0.0892903225806,0.689935483871,0.00193548387097,0.0131612903226,0.0,0.000774193548387,0.0143225806452,0.00838709677419,0.000516129032258,0.000903225806452,0.00283870967742,0.00270967741935,0.0522580645161,0.000645161290323,0.0,0.000516129032258,0.0694193548387,0.033935483871,0.00167741935484,0.0,0.00232258064516,0.000258064516129,0.00206451612903,0.0,0.0,0.000258064516129,0.00193548387097,0.0,0.0,0.0,0.000258064516129,0.0,0.0,0.0,0.0,0.0,0.00812903225806,0.0,0.00154838709677
488,GTEX-18D9U-0526-SM-72D7C,0.011382512322,0.0128257495303,0.0220842523759,0.127957955505,0.000735234049506,0.00302262887019,0.000190616235057,0.00852326879612,0.00193339324129,0.563298205484,0.0681044576968,0.00669879911772,5.44617814449e-05,0.000326770688669,0.0087411159219,0.000136154453612,0.00201508591346,0.0095852735343,0.0971053563162,0.022955640879,8.16926721673e-05,0.000245078016502,0.00261416550935,0.0,2.72308907224e-05,0.00171554611551,0.00321324510525,0.0,0.000844157612396,0.0,0.000272308907224,2.72308907224e-05,0.00721618604145,0.0,0.000599079595894,5.44617814449e-05,0.0154126841489,0.0,0.0
489,GTEX-1F48J-2826-SM-7P8R4,0.0200338600451,0.174661399549,0.0222911963883,0.0248306997743,0.000282167042889,0.00155191873589,0.0723758465011,0.0221501128668,0.002539503386,0.00380925507901,0.00395033860045,0.00423250564334,0.178470654628,0.00183408577878,0.0,0.000846501128668,0.35355530474,0.0671557562077,0.00691309255079,0.000141083521445,0.00282167042889,0.000141083521445,0.00395033860045,0.000141083521445,0.0,0.000141083521445,0.0079006772009,0.0,0.000282167042889,0.0,0.000423250564334,0.0,0.000141083521445,0.0,0.00112866817156,0.0,0.0198927765237,0.0,0.00141083521445
490,GTEX-1EWIQ-1426-SM-7IGOS,0.0300272975432,0.0218380345769,0.00864422202002,0.0181983621474,0.057779799818,0.00454959053685,0.00090991810737,0.823930846224,0.0,0.0031847133758,0.00545950864422,0.00272975432211,0.0,0.0,0.0,0.0,0.00409463148317,0.000454959053685,0.0,0.000454959053685,0.00818926296633,0.0,0.00545950864422,0.0,0.0,0.0,0.000454959053685,0.00136487716106,0.0,0.0,0.000454959053685,0.0,0.0,0.0,0.0,0.0,0.00181983621474,0.0,0.0
491,GTEX-X585-0011-R11B-SM-46MUZ,0.0041483939789,0.386808107147,0.00728932084864,0.0653075737822,0.00041483939789,0.00242977361621,0.0204456560389,0.0114377148275,0.0026075619296,0.00320018964087,0.0218086997748,0.0087116273557,0.00628185373948,0.072715420173,0.000237051084509,0.000474102169017,0.298565840939,0.0517956619652,0.0136304373593,0.000237051084509,0.00219272253171,0.00041483939789,0.00604480265497,0.00160009482043,0.0,0.0,0.00142230650705,0.0,5.92627711272e-05,0.000296313855636,0.000237051084509,0.000355576626763,5.92627711272e-05,0.0,0.0013037809648,5.92627711272e-05,0.00604480265497,0.0,0.00136304373593
492,GTEX-18A67-1226-SM-7KFRS,0.00778384851433,0.00501459471596,0.000711024623905,0.00639922161515,0.148529301699,0.000299378789013,0.000598757578026,0.78800239503,0.000261956440386,0.000187111743133,0.00303121023875,0.000411645834893,0.000187111743133,0.0,0.0,0.000336801137639,0.0108899034503,0.00104782576154,3.74223486266e-05,0.00011226704588,0.0181498390839,0.00217049622034,0.00138462689918,0.0,0.0,7.48446972532e-05,7.48446972532e-05,7.48446972532e-05,0.0,0.0,0.000187111743133,0.0,0.0,3.74223486266e-05,0.0,0.0,0.00400419130305,0.0,0.0
493,GTEX-1JK1U-1226-SM-CNNPN,0.00588612570861,0.00197583481607,0.0113067405967,0.29333388505,3.10340547027e-05,0.00282409897795,7.24127943063e-05,0.00100343443539,0.000993089750486,0.460524682418,0.0660404684073,0.0128480986469,0.0,0.00011379153391,0.00934125046551,0.000444821450739,0.00220341788389,0.00468614226011,0.0176790664956,0.0708610915712,0.000641370463856,0.000475855505441,0.000310340547027,0.0,0.0,0.00252410311582,0.0147722100385,1.03446849009e-05,0.00104481317499,0.000196549013117,1.03446849009e-05,0.00338271196259,0.0,0.0,0.00167583895395,5.17234245045e-05,0.012734307113,0.0,0.0
494,GTEX-1497J-2726-SM-5SI9W,0.00686549239392,0.00278222578062,0.000580464371497,0.0150120096077,6.00480384307e-05,0.0013610888711,0.000100080064051,0.00162129703763,0.671457165733,0.000280224179343,0.0167934347478,0.173959167334,0.000120096076861,0.000180144115292,0.00964771817454,2.00160128102e-05,0.000600480384307,0.0015612489992,0.0304043234588,0.000240192153723,0.000120096076861,0.000540432345877,0.00948759007206,0.000540432345877,0.0,0.0,6.00480384307e-05,2.00160128102e-05,0.0474779823859,0.0,0.0,0.0,0.000180144115292,0.0,0.000300240192154,0.000120096076861,0.000760608486789,0.0,0.00674539631705
495,GTEX-15UF6-2426-SM-7KUME,0.0798887122417,0.105325914149,0.0147058823529,0.224165341812,0.0087440381558,0.223767885533,0.00715421303657,0.10413354531,0.00397456279809,0.0234499205087,0.0627980922099,0.0147058823529,0.00158982511924,0.000397456279809,0.000397456279809,0.000794912559618,0.0298092209857,0.00596184419714,0.00834658187599,0.00278219395866,0.000397456279809,0.0,0.0286168521463,0.0,0.0,0.0,0.00158982511924,0.0,0.0,0.0,0.000794912559618,0.000794912559618,0.0,0.000794912559618,0.00119236883943,0.0,0.0429252782194,0.0,0.0
496,GTEX-11TTK-2926-SM-5PNYP,0.0373977405532,0.231008959875,0.0280483054149,0.0806388780678,0.000389559797429,0.000779119594858,0.0705103233346,0.0428515777172,0.005453837164,0.00623295675886,0.0105181145306,0.00895987534086,0.111024542267,0.002726918582,0.0,0.002726918582,0.232567199065,0.0592130892092,0.00506427736658,0.0,0.00623295675886,0.00389559797429,0.00740163615115,0.0,0.0,0.0,0.00818075574601,0.0,0.000779119594858,0.0,0.00116867939229,0.0,0.0,0.0,0.00155823918972,0.0,0.0323334631866,0.0,0.00233735878457
497,GTEX-ZTSS-0008-SM-4YCE8,0.0893315225592,0.0380262562245,0.00256526331673,0.0362154821186,0.000301795684322,0.627584125547,0.00588501584427,0.0499471857552,0.0196167194809,0.00196167194809,0.0306322619587,0.00588501584427,0.0,0.0,0.0,0.000452693526483,0.0042251395805,0.00316885468538,0.00165987626377,0.000754489210804,0.0399879281726,0.0,0.0179568432171,0.000452693526483,0.0,0.0,0.00241436547457,0.000301795684322,0.000150897842161,0.0,0.000603591368643,0.00226346763241,0.0,0.016900558322,0.0,0.0,0.000452693526483,0.0,0.000301795684322
498,GTEX-1A32A-0626-SM-731AQ,0.0427971938367,0.0104750616651,0.00147355607522,0.0156965755838,3.20338277221e-05,0.00672710382164,0.000416439760387,0.0043566005702,0.289810039402,0.00144152224749,0.0068232053048,0.0455841368485,0.00016016913861,0.000320338277221,0.00182592818016,0.0,0.00176186052471,0.00192202966332,0.0203414806035,0.000896947176218,0.000288304449499,0.00179389435244,0.479386231861,0.0253387577282,0.0,0.0,3.20338277221e-05,0.0,0.0258833327994,0.00429253291476,0.00230643559599,0.0,0.0,0.0,0.000224236794055,0.00016016913861,0.0073998142038,0.0,3.20338277221e-05
499,GTEX-ZV7C-1626-SM-5NQ7E,0.000559680608933,0.00121885999279,0.00152357499098,0.0440282079027,0.000634304690124,0.00151113764412,6.21867343258e-06,0.000205216223275,0.000634304690124,0.851404798328,0.0457943111575,0.00537915251918,3.73120405955e-05,7.4624081191e-05,0.00408566844521,0.0,0.000572117955798,0.00479459721652,0.0105406514682,0.00588908374066,1.86560202978e-05,0.000976331728916,0.000161685509247,0.0,0.0,4.35307140281e-05,0.0129348407398,0.0,0.00234443988408,0.000310933671629,1.24373468652e-05,6.21867343258e-06,2.48746937303e-05,0.0,6.21867343258e-06,0.000509931221472,0.00375607875328,0.0,0.0
500,GTEX-13RTJ-3126-SM-5S2Q4,0.00497725907492,0.408650133013,0.00514888869819,0.0191367029949,0.000343259246546,0.00137303698618,0.0258302583026,0.00712262936583,0.00308933321891,0.00231699991419,0.00686518493092,0.00780914785892,0.0130438513687,0.0774049600961,0.000772333304728,0.000171629623273,0.288595211534,0.0978288852656,0.0114133699477,0.000171629623273,0.00231699991419,0.0,0.00334677765382,0.00592122200292,0.0,0.0,0.00120140736291,0.0,0.000257444434909,0.000343259246546,0.0,0.0,0.0,0.0,0.00128722217455,0.0,0.00214537029091,0.0,0.00111559255127
501,GTEX-13N1W-0226-SM-5K7W6,0.352270493415,0.0636917633183,0.00589738549243,0.107135836446,0.000393159032829,0.051700412817,0.000786318065658,0.0788283860822,0.00353843129546,0.00648712404167,0.0281108708473,0.00629054452526,0.00216237468056,0.000196579516414,0.0,0.0,0.0245724395518,0.00570080597602,0.000982897582072,0.00471790839395,0.228425398074,0.0,0.0172989974445,0.000196579516414,0.0,0.0,0.000393159032829,0.0,0.000196579516414,0.0,0.000393159032829,0.0,0.0,0.0,0.00176921564773,0.0,0.00786318065658,0.0,0.0
502,GTEX-1F48J-1126-SM-9WYSY,0.0567266698247,0.0405021316911,0.00142112742776,0.0379559450497,0.0663784936049,0.0229156797726,0.000769777356703,0.685634770251,0.00106584557082,0.00248697299858,0.0144481288489,0.00450023685457,0.000414495499763,0.0,0.000118427285647,0.00035528185694,0.0304358124112,0.0027830412127,0.00207247749882,0.000414495499763,0.00378967314069,0.00017764092847,0.00675035528186,0.0,0.0,0.0,0.000414495499763,0.000236854571293,0.0,0.0,0.00035528185694,5.92136428233e-05,5.92136428233e-05,0.0,0.00035528185694,0.0,0.0164021790621,0.0,0.0
503,GTEX-12WSM-0011-R3b-SM-5LZWI,0.0189208128942,0.193237561317,0.0224246671338,0.0126138752628,0.000175192711983,0.000700770847933,0.0988086895585,0.02032235459,0.00367904695165,0.00332866152768,0.0021023125438,0.00437981779958,0.193412754029,0.0031534688157,0.0,0.000875963559916,0.264015416959,0.100385423966,0.00753328661528,0.000175192711983,0.00280308339173,0.00595655220743,0.00490539593553,0.00052557813595,0.0,0.0,0.00823405746321,0.0,0.000350385423966,0.0,0.0234758234057,0.0,0.000175192711983,0.0,0.00175192711983,0.000175192711983,0.00052557813595,0.0,0.000875963559916
504,GTEX-17HII-1926-SM-79OLB,0.0199554999305,0.0181476846058,0.00591016548463,0.0616047837575,0.000208594075928,0.00660547907106,0.000903907662356,0.0244055068836,0.0129328327076,0.36476150744,0.110832985677,0.0408844388819,0.000417188151856,0.000208594075928,0.00417188151856,0.000208594075928,0.0095953274927,0.0139062717285,0.0655680712001,0.167779168405,0.000278125434571,0.00528438325685,0.00507578918092,0.0,0.0,0.028229731609,0.016548463357,0.0,0.00445000695314,0.000556250869142,0.000139062717285,0.000139062717285,0.000139062717285,6.95313586427e-05,0.00604922820192,0.0,0.00396328744264,6.95313586427e-05,0.0
505,GTEX-17F9Y-0926-SM-79OJU,0.0224960714581,0.0382929451658,0.00669919775039,0.090728641138,0.000744355305599,0.118683318171,0.0039698949632,0.608799933835,0.0034736580928,0.00314283351253,0.027293027872,0.00330824580266,0.0002481184352,8.27061450666e-05,0.0,0.0002481184352,0.022330659168,0.00669919775039,0.0019849474816,0.001240592176,0.000413530725333,0.0,0.00562401786453,0.0,0.0,8.27061450666e-05,0.0014887106112,8.27061450666e-05,0.0002481184352,0.0,8.27061450666e-05,0.0,0.0,0.00190224133653,8.27061450666e-05,0.0,0.0292779753536,0.0,0.0002481184352
506,GTEX-1IKJJ-0011-R7a-SM-ARZLH,0.0317887931034,0.277586206897,0.003125,0.017349137931,0.0,0.00280172413793,0.0073275862069,0.0160560344828,0.00150862068966,0.0020474137931,0.00334051724138,0.00506465517241,0.322629310345,0.00387931034483,0.000215517241379,0.00129310344828,0.171767241379,0.104956896552,0.00431034482759,0.0,0.00301724137931,0.000754310344828,0.00247844827586,0.0,0.0,0.000431034482759,0.00765086206897,0.0,0.00010775862069,0.0,0.000431034482759,0.0,0.00010775862069,0.0,0.000215517241379,0.0,0.0010775862069,0.0,0.00668103448276
507,GTEX-1HCVE-0326-SM-CGQEW,0.0130995797014,0.00596922171161,0.000130832256693,0.00117749031024,0.0623252162821,0.000703223379724,0.000474266930512,0.797030107773,9.81241925197e-05,8.17701604331e-05,0.00103030402146,0.000196248385039,0.00117749031024,0.0,0.0,0.000196248385039,0.0134757224394,0.000327080641732,0.0,1.63540320866e-05,0.0991872046053,0.0,0.000245310481299,4.90620962598e-05,0.0,0.0,1.63540320866e-05,1.63540320866e-05,0.0,0.0,0.00276383142264,0.0,0.0,0.0,0.0,0.0,0.000212602417126,0.0,0.0
508,GTEX-1QEPI-1126-SM-E8VN7,0.00725648897572,0.002910569754,0.00167457437901,0.00621984769347,0.0777680315777,0.00416650053826,0.000299031139109,0.873330409473,0.000797416370958,0.000996770463698,0.00195367010885,0.00095689964515,0.000219289502013,1.9935409274e-05,0.0,0.000518320641123,0.00606036441928,0.00338901957657,0.000279095729835,9.96770463698e-05,0.00293050516327,0.000159483274192,0.0057413978709,0.0,0.0,0.0,0.000159483274192,0.000797416370958,0.000139547864918,0.0,0.000318966548383,7.97416370958e-05,0.0,1.9935409274e-05,0.0,0.0,0.000737610143136,0.0,0.0
509,GTEX-14H4A-1726-SM-5ZZUV,0.594032549729,0.0494273658831,0.00783604581073,0.045810729355,0.0135623869801,0.14135021097,0.00150693188668,0.0301386377336,0.0042194092827,0.00512356841471,0.0180831826401,0.00512356841471,0.000301386377336,0.0,0.0,0.0,0.0201928872815,0.00271247739602,0.00663050030139,0.00210970464135,0.0,0.000602772754671,0.00994575045208,0.0,0.0,0.0,0.0,0.0,0.0,0.000301386377336,0.00150693188668,0.0,0.0,0.000904159132007,0.0,0.0,0.038577456299,0.0,0.0
510,GTEX-X88G-0226-SM-4GIE4,0.229118773946,0.0361430395913,0.00549169859515,0.341251596424,0.000127713920817,0.0508301404853,0.000510855683269,0.0690932311622,0.00319284802043,0.0227330779055,0.0522349936143,0.00842911877395,0.00319284802043,0.000127713920817,0.000766283524904,0.00102171136654,0.0485312899106,0.00613026819923,0.00268199233716,0.00766283524904,0.070625798212,0.00153256704981,0.0222222222222,0.000127713920817,0.0,0.0,0.000255427841635,0.0,0.0,0.0,0.000638569604087,0.000127713920817,0.000127713920817,0.0,0.00166028097063,0.0,0.0134099616858,0.0,0.0
511,GTEX-1CB4G-0226-SM-7PC3O,0.0013871977065,0.00161839732425,0.00047781254335,0.00799950677415,3.08266157e-05,0.00257402241095,4.623992355e-05,0.00238906271675,0.273740347416,0.00075525208465,0.0020345566362,0.0276206476672,0.0,9.24798471e-05,0.0002774395413,0.0,0.0005240524669,0.00032367946485,0.00729049461305,0.00032367946485,0.00020037300205,0.0001849596942,0.63151404923,0.0239676937067,0.0,0.0,3.08266157e-05,0.0,0.00701305507175,0.00297476841505,0.0005548790826,0.0,0.0,0.0,9.24798471e-05,0.0,0.0039458068096,0.0,1.541330785e-05
512,GTEX-145LS-0011-R5a-SM-5SI65,0.0188935539639,0.219683872561,0.00642133860212,0.0479130649543,0.0,0.00296369473944,0.00790318597184,0.0135836008891,0.00172882193134,0.00358113114349,0.00605087675969,0.00345764386268,0.322054828353,0.00506297851321,0.00024697456162,0.00308718202025,0.194739441837,0.11126204001,0.00382810570511,0.00012348728081,0.00518646579402,0.0012348728081,0.0024697456162,0.0,0.0,0.00185230921215,0.00926154606076,0.00160533465053,0.00012348728081,0.0,0.00049394912324,0.0,0.0,0.0,0.00024697456162,0.0,0.00135836008891,0.0,0.00358113114349
513,GTEX-144GL-3026-SM-5Q5CW,0.0622773044152,0.228659953524,0.0204492641363,0.0227730441518,0.000309837335399,0.0010844306739,0.0759101471727,0.0226181254841,0.00604182804028,0.00185902401239,0.00278853601859,0.00294345468629,0.183888458559,0.00294345468629,0.0,0.000929512006197,0.280867544539,0.0557707203718,0.00542215336948,0.000154918667699,0.00294345468629,0.000154918667699,0.00914020139427,0.000309837335399,0.0,0.000154918667699,0.00712625871418,0.0,0.000464756003098,0.0,0.000309837335399,0.0,0.000154918667699,0.0,0.000774593338497,0.0,0.000154918667699,0.0,0.000619674670798
514,GTEX-18465-1026-SM-7PC23,0.118912080961,0.0613535736875,0.00780096985031,0.140628294328,0.0105418511491,0.0299388572633,0.000632511068944,0.280413240565,0.0605102255956,0.00548176259751,0.0250896057348,0.00484925152857,0.000843348091925,0.0,0.00168669618385,0.000421674045962,0.155176048914,0.0067467847354,0.00316255534472,0.00295171832174,0.00210837022981,0.0,0.0189753320683,0.0,0.0,0.0,0.00632511068944,0.0,0.000210837022981,0.0,0.00527092557453,0.0,0.0,0.0468058191018,0.0,0.0,0.00316255534472,0.0,0.0
515,GTEX-13OW6-0011-R8a-SM-5L3GF,0.0110870238464,0.150201300712,0.0371632084237,0.0104676370393,0.0,0.0019820377826,0.012635490864,0.00829978321462,0.00192009910189,0.00148652833695,0.00154846701765,0.00222979250542,0.347104366677,0.00929080210592,0.0,0.0154227314958,0.269061628987,0.0967482192629,0.00514091049861,0.000743264168473,0.00284917931248,0.0,0.00210591514401,0.0,0.000247754722824,0.00266336327036,0.00718488696191,0.0,6.19386807061e-05,0.000123877361412,0.000433570764943,0.0,6.19386807061e-05,0.0,0.000309693403531,0.000185816042118,0.000495509445649,0.0,0.000743264168473
516,GTEX-Q2AG-0011-R11A-SM-2HMKZ,0.00555590630722,0.409874360755,0.00252541195783,0.0176147484058,0.000378811793674,0.00233600606099,0.0393332912431,0.00947029484185,0.00277795315361,0.00328303554517,0.0042932003283,0.00435633562725,0.00637666519351,0.10000631353,0.000505082391565,0.000315676494728,0.34010985542,0.0307468905865,0.00732369467769,0.000126270597891,0.00208346486521,0.0,0.00246227665888,0.00410379443147,0.0,0.0,0.000820758886293,0.0,6.31352989456e-05,6.31352989456e-05,6.31352989456e-05,0.0,0.0,0.0,0.00107330008208,0.0,0.000252541195783,0.0,0.00170465307153
517,GTEX-14LZ3-3026-SM-5ZZVU,0.0202973802219,0.190228935568,0.0221855086146,0.0533396270946,0.000472032098183,0.000708048147274,0.0861458579183,0.0304460703328,0.00330422468728,0.00424828888364,0.00566438517819,0.0054283691291,0.186688694831,0.00259617654,0.0,0.00118008024546,0.29100778853,0.0547557233892,0.00590040122728,0.0,0.00424828888364,0.00236016049091,0.00590040122728,0.0,0.0,0.000236016049091,0.0110927543073,0.0,0.000236016049091,0.0,0.000708048147274,0.0,0.0,0.0,0.00118008024546,0.0,0.00849657776729,0.0,0.000944064196365
518,GTEX-UJHI-0926-SM-4IHKF,0.112933994659,0.0782144219763,0.0110644792064,0.0938573063716,0.0183136207554,0.396413582602,0.00267073636017,0.118657001145,0.00610454025181,0.00915681037772,0.024799694773,0.00724914154903,0.00419687142312,0.000763067531477,0.0,0.000763067531477,0.0564669973293,0.0106829454407,0.00419687142312,0.00305227012591,0.0,0.000763067531477,0.0190766882869,0.0,0.0,0.0,0.000381533765738,0.0,0.0,0.0,0.00190766882869,0.0,0.0,0.00152613506295,0.000381533765738,0.0,0.0164059519267,0.0,0.0
519,GTEX-XPVG-0226-SM-EVYAQ,0.0559796437659,0.0700902151284,0.00832755031228,0.389081656257,0.00971547536433,0.0527411519778,0.000693962526024,0.213971778857,0.0157298172565,0.0150358547305,0.0557483229239,0.00647698357622,0.000231320842008,0.000231320842008,0.0,0.000231320842008,0.0432569974555,0.0030071709461,0.00277585010409,0.00370113347213,0.00208188757807,0.0,0.0194309507287,0.0,0.0,0.0,0.00161924589406,0.0,0.000462641684016,0.0,0.0030071709461,0.00254452926209,0.0,0.00693962526024,0.000231320842008,0.0,0.0166551006246,0.0,0.0
520,GTEX-SE5C-0426-SM-4BRUI,0.215523313143,0.0569094238625,0.00422594731652,0.211860825468,0.00464854204818,0.0285955768418,0.000845189463305,0.240878997042,0.0104240033808,0.00802929990139,0.0604310466263,0.00281729821102,0.000140864910551,0.0,0.0,0.0,0.0308494154106,0.00535286660093,0.00281729821102,0.00366248767432,0.0532469361882,0.000140864910551,0.00957881391745,0.0,0.0,0.0,0.000422594731652,0.0,0.000140864910551,0.0,0.00183124383716,0.0,0.0,0.000422594731652,0.000422594731652,0.000140864910551,0.0456402310185,0.0,0.0
521,GTEX-13O3Q-0011-R6a-SM-5KM2V,0.0177542079779,0.299054646069,0.00968411344247,0.013834447775,0.0,0.0013834447775,0.0156790408116,0.0123357159327,0.00242102836062,0.00161401890708,0.00288217661978,0.00242102836062,0.285335485359,0.00657136269311,0.000230574129583,0.00322803781416,0.218814848974,0.0800092229652,0.00587964030436,0.000115287064791,0.0012681577127,0.00172930597187,0.00311275074937,0.000115287064791,0.0,0.000345861194374,0.0107216970256,0.0,0.0,0.0,0.000230574129583,0.0,0.0,0.000576435323957,0.000345861194374,0.0,0.000691722388748,0.0,0.00161401890708
