i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68
20,GTEX-11DYG-1326-SM-5N9DO,0.019739043158246906,0.01639344262295082,0.04483104717296755,0.020073603211776515,0.029441284710605555,0.04550016728002677,0.010036801605888258,0.021746403479424557,0.06323185011709602,0.01873536299765808,0.02040816326530612,0.03011040481766477,0.03011040481766477,0.010371361659417865,0.008364001338240215,0.02609568417530947,0.020073603211776515,0.06356641017062563,0.00936768149882904,0.006691201070592171,0.013047842087654735,0.00936768149882904,0.026764804282368684,0.02776848444295751,0.012378721980595517,0.0033456005352960855,0.008029441284710606,0.023084643693542992,0.008029441284710606,0.005687520910003346,0.014720642355302778,0.006691201070592171,0.003011040481766477,0.02576112412177986,0.00702576112412178,0.010705921712947474,0.026430244228839078,0.014386082301773169,0.021411843425894948,0.038474406155904986,0.026430244228839078,0.0020073603211776514,0.01371696219471395,0.007694881231180997,0.00936768149882904,0.015389762462361994,0.008029441284710606,0.024422883907661425,0.0016728002676480427,0.0026764804282368685,0.019739043158246906,0.010705921712947474,0.006356641017062563,0.003011040481766477,0.0020073603211776514,0.0006691201070592171,0.0033456005352960855,0.00033456005352960856,0.0033456005352960855,0.006356641017062563,0.00702576112412178,0.0010036801605888257,0.00033456005352960856,0.0013382402141184342,0.00033456005352960856,0.0010036801605888257,0.00033456005352960856,0.00033456005352960856
21,GTEX-11DZ1-0011-R8b-SM-DNZZI,0.019707781175671082,0.016649677200135916,0.045531770302412504,0.020387359836901122,0.029901461094121645,0.04485219164118247,0.010193679918450561,0.022086306489976216,0.06320081549439348,0.019028202514441046,0.02072714916751614,0.03058103975535168,0.029901461094121645,0.010533469249065579,0.00815494393476045,0.026503567787971458,0.020047570506286104,0.06218144750254842,0.009514101257220523,0.0067957866123003734,0.013251783893985729,0.010193679918450561,0.02616377845735644,0.027183146449201494,0.012572205232755691,0.0030581039755351682,0.00815494393476045,0.021406727828746176,0.00781515460414543,0.0054366292898402994,0.013931362555215767,0.006455997281685355,0.0030581039755351682,0.02616377845735644,0.007135575942915392,0.010873258579680599,0.026843357118586476,0.014610941216445803,0.021746517159361198,0.037376826367652057,0.026843357118586476,0.0020387359836901123,0.013591573224600747,0.00781515460414543,0.009174311926605505,0.01563030920829086,0.00815494393476045,0.024804621134896364,0.0016989466530750934,0.002378525314305131,0.019707781175671082,0.010873258579680599,0.006455997281685355,0.0027183146449201497,0.0020387359836901123,0.0006795786612300374,0.0033978933061501867,0.0003397893306150187,0.0033978933061501867,0.006455997281685355,0.007135575942915392,0.0010193679918450561,0.0003397893306150187,0.0013591573224600749,0.0003397893306150187,0.0010193679918450561,0.0003397893306150187,0.0003397893306150187
22,GTEX-11EI6-0726-SM-59866,0.019745649263721552,0.01639892904953146,0.04484605087014726,0.020080321285140562,0.029451137884872823,0.04551539491298527,0.010040160642570281,0.02175368139223561,0.06325301204819277,0.018741633199464525,0.020414993306559572,0.030120481927710843,0.030120481927710843,0.010374832663989291,0.008366800535475234,0.02610441767068273,0.020080321285140562,0.06358768406961178,0.009370816599732263,0.006693440428380187,0.013052208835341365,0.009370816599732263,0.02677376171352075,0.027777777777777776,0.012382864792503346,0.0033467202141900937,0.008032128514056224,0.023092369477911646,0.008032128514056224,0.005689424364123159,0.014725568942436412,0.006693440428380187,0.0030120481927710845,0.025769745649263723,0.007028112449799197,0.0107095046854083,0.02643908969210174,0.014390896921017403,0.0214190093708166,0.03848728246318608,0.02643908969210174,0.002008032128514056,0.013386880856760375,0.007697456492637216,0.009370816599732263,0.015394912985274432,0.008032128514056224,0.024431057563587683,0.0016733601070950468,0.002677376171352075,0.019745649263721552,0.0107095046854083,0.006358768406961178,0.0030120481927710845,0.002008032128514056,0.0006693440428380187,0.0033467202141900937,0.00033467202141900936,0.0033467202141900937,0.006358768406961178,0.007028112449799197,0.001004016064257028,0.00033467202141900936,0.0013386880856760374,0.00033467202141900936,0.001004016064257028,0.00033467202141900936,0.00033467202141900936
23,GTEX-11EM3-0001-SM-5Q5BD,0.020254033642293168,0.01682114658427738,0.04531410916580844,0.02059732234809475,0.030209406110538965,0.046343975283213185,0.009955372468245795,0.02059732234809475,0.06522485410230003,0.01922416752488843,0.020940611053896326,0.030895983522142123,0.030895983522142123,0.010641949879848954,0.006522485410230003,0.026433230346721594,0.020254033642293168,0.06522485410230003,0.009268795056642637,0.006522485410230003,0.013388259526261586,0.008925506350841057,0.026776519052523172,0.027806385169927908,0.008582217645039478,0.0034328870580157913,0.008238928939237899,0.02368692070030896,0.00789564023343632,0.005149330587023687,0.015104703055269482,0.006179196704428424,0.003089598352214212,0.025403364229316855,0.006865774116031583,0.010985238585650533,0.026433230346721594,0.013388259526261586,0.020940611053896326,0.0394782011671816,0.026433230346721594,0.0020597322348094747,0.014074836937864744,0.00789564023343632,0.009268795056642637,0.01579128046687264,0.008238928939237899,0.02265705458290422,0.0017164435290078957,0.0020597322348094747,0.01922416752488843,0.010641949879848954,0.006179196704428424,0.003089598352214212,0.0020597322348094747,0.0006865774116031583,0.0034328870580157913,0.00034328870580157915,0.003089598352214212,0.006179196704428424,0.007209062821833162,0.0006865774116031583,0.00034328870580157915,0.0010298661174047373,0.00034328870580157915,0.0010298661174047373,0.00034328870580157915,0.0
24,GTEX-11EMC-0011-R8b-SM-DO91Z,0.02050919377652051,0.01661951909476662,0.04596888260254597,0.021216407355021217,0.030763790664780764,0.04455445544554455,0.009900990099009901,0.02263083451202263,0.064002828854314,0.019094766619519095,0.020155586987270154,0.030056577086280057,0.031117397454031116,0.010608203677510608,0.008132956152758133,0.02652050919377652,0.019448373408769447,0.05975954738330976,0.009193776520509194,0.007072135785007072,0.013437057991513438,0.010608203677510608,0.02652050919377652,0.028288543140028287,0.01166902404526167,0.003536067892503536,0.008132956152758133,0.01874115983026874,0.007779349363507779,0.0049504950495049506,0.013083451202263084,0.006718528995756719,0.0031824611032531826,0.02616690240452617,0.007072135785007072,0.010961810466760962,0.027581329561527583,0.015205091937765204,0.021216407355021217,0.03536067892503536,0.027934936350777935,0.0021216407355021216,0.013790664780763792,0.007779349363507779,0.009900990099009901,0.015912305516265914,0.008132956152758133,0.025106082036775106,0.0014144271570014145,0.0021216407355021216,0.020155586987270154,0.011315417256011316,0.006364922206506365,0.002828854314002829,0.0021216407355021216,0.0007072135785007072,0.0024752475247524753,0.0003536067892503536,0.003536067892503536,0.006718528995756719,0.006718528995756719,0.0010608203677510608,0.0003536067892503536,0.0014144271570014145,0.0003536067892503536,0.0010608203677510608,0.0003536067892503536,0.0003536067892503536
25,GTEX-11EMC-0926-SM-59863,0.019792016101979202,0.016101979201610196,0.04495135860449514,0.020127474002012747,0.02952029520295203,0.04562227440456223,0.010063737001006373,0.021804763502180476,0.0630660852063066,0.018785642401878563,0.020462931902046292,0.030191211003019122,0.030191211003019122,0.01039919490103992,0.008386447500838645,0.02616571620261657,0.019792016101979202,0.0637370010063737,0.009392821200939282,0.006709158000670915,0.013082858101308286,0.009392821200939282,0.026501174102650116,0.0278430057027843,0.012411942301241194,0.0033545790003354577,0.008050989600805098,0.02314659510231466,0.008050989600805098,0.0057027843005702785,0.014760147601476014,0.00637370010063737,0.0030191211003019122,0.025830258302583026,0.007044615900704461,0.010734652801073465,0.026501174102650116,0.01442468970144247,0.02146930560214693,0.03824220060382422,0.026501174102650116,0.0020127474002012745,0.01341831600134183,0.007715531700771553,0.009392821200939282,0.015431063401543106,0.008050989600805098,0.024488426702448843,0.0016772895001677288,0.0023482053002348204,0.019792016101979202,0.010734652801073465,0.00637370010063737,0.0030191211003019122,0.0020127474002012745,0.0006709158000670916,0.0033545790003354577,0.0003354579000335458,0.0033545790003354577,0.00637370010063737,0.007044615900704461,0.0010063737001006373,0.0003354579000335458,0.0013418316001341832,0.0003354579000335458,0.0010063737001006373,0.0003354579000335458,0.0003354579000335458
26,GTEX-11EMC-2226-SM-5A5JW,0.019792016101979202,0.016437437101643745,0.04495135860449514,0.020127474002012747,0.02952029520295203,0.04562227440456223,0.010063737001006373,0.021804763502180476,0.0630660852063066,0.018785642401878563,0.020462931902046292,0.029855753102985574,0.030191211003019122,0.01039919490103992,0.008386447500838645,0.02616571620261657,0.019792016101979202,0.0637370010063737,0.009392821200939282,0.006709158000670915,0.013082858101308286,0.009392821200939282,0.02683663200268366,0.0278430057027843,0.012411942301241194,0.0033545790003354577,0.008050989600805098,0.02314659510231466,0.008050989600805098,0.0057027843005702785,0.014760147601476014,0.006709158000670915,0.0030191211003019122,0.025830258302583026,0.007044615900704461,0.010734652801073465,0.026501174102650116,0.013753773901375378,0.02146930560214693,0.03857765850385777,0.02616571620261657,0.0020127474002012745,0.01341831600134183,0.007715531700771553,0.009392821200939282,0.015431063401543106,0.008050989600805098,0.024488426702448843,0.0016772895001677288,0.0026836632002683663,0.019456558201945657,0.010734652801073465,0.00637370010063737,0.0030191211003019122,0.0020127474002012745,0.0006709158000670916,0.0033545790003354577,0.0003354579000335458,0.0033545790003354577,0.00637370010063737,0.007044615900704461,0.0010063737001006373,0.0003354579000335458,0.0013418316001341832,0.0003354579000335458,0.0010063737001006373,0.0003354579000335458,0.0003354579000335458
27,GTEX-11EQ8-0006-SM-5P9HJ,0.019030357951971,0.020389669234254643,0.03896692342546443,0.02492070684186679,0.03035795197100136,0.02718622564567286,0.0095151789759855,0.022655188038060717,0.06162211146352515,0.022655188038060717,0.025373810602628003,0.018577254191209785,0.03670140462165836,0.014046216583597644,0.006796556411418215,0.03352967829632986,0.02084277299501586,0.054825555052106935,0.01042138649750793,0.004531037607612143,0.017671046669687357,0.009062075215224286,0.030811055731762575,0.026733121884911646,0.008608971454463071,0.0036248300860897147,0.010874490258269144,0.013140009062075216,0.01042138649750793,0.0040779338468509285,0.01359311282283643,0.005437245129134572,0.0022655188038060714,0.02718622564567286,0.008155867693701857,0.014046216583597644,0.031264159492523785,0.014952424105120073,0.02084277299501586,0.03987313094698686,0.025826914363389217,0.002718622564567286,0.017671046669687357,0.009968282736746714,0.008608971454463071,0.015405527865881287,0.01042138649750793,0.013140009062075216,0.001359311282283643,0.0018124150430448573,0.024467603081105575,0.01359311282283643,0.005437245129134572,0.0036248300860897147,0.002718622564567286,0.0009062075215224287,0.0031717263253285004,0.00045310376076121433,0.004531037607612143,0.004984141368373357,0.007702763932940644,0.001359311282283643,0.00045310376076121433,0.001359311282283643,0.00045310376076121433,0.001359311282283643,0.00045310376076121433,0.00045310376076121433
28,GTEX-11EQ9-1426-SM-5987G,0.019758874748827863,0.01640991292699263,0.044876088412592094,0.020093770931011386,0.029470864032150032,0.04521098459477562,0.010046885465505693,0.021768251841929,0.06329537843268587,0.018754186202277295,0.02042866711319491,0.029805760214333555,0.03014065639651708,0.010381781647689216,0.008372404554588079,0.026121902210314803,0.020093770931011386,0.06363027461486939,0.009377093101138647,0.006697923643670462,0.013060951105157401,0.00971198928332217,0.02679169457468185,0.027796383121232417,0.012391158740790355,0.003348961821835231,0.008037508372404554,0.023107836570663093,0.008037508372404554,0.0056932350971198925,0.014735432016075016,0.006697923643670462,0.003014065639651708,0.025452109845947757,0.007032819825853985,0.010716677829872739,0.026456798392498326,0.014400535833891493,0.021433355659745478,0.038178164768921635,0.026456798392498326,0.0020093770931011385,0.013395847287340924,0.007702612190221032,0.009377093101138647,0.015405224380442064,0.008037508372404554,0.024447421299397188,0.0016744809109176155,0.0026791694574681848,0.019758874748827863,0.010716677829872739,0.006363027461486939,0.003014065639651708,0.0020093770931011385,0.0006697923643670462,0.003348961821835231,0.0003348961821835231,0.003348961821835231,0.006363027461486939,0.007032819825853985,0.0010046885465505692,0.0003348961821835231,0.0013395847287340924,0.0003348961821835231,0.0010046885465505692,0.0003348961821835231,0.0006697923643670462
29,GTEX-11GS4-0226-SM-5HL77,0.019785378940308518,0.01643192488262911,0.04493628437290409,0.02012072434607646,0.029510395707578806,0.04560697518443997,0.01006036217303823,0.021797451374916163,0.06338028169014084,0.018779342723004695,0.0204560697518444,0.029845741113346747,0.030181086519114688,0.01039570757880617,0.008048289738430584,0.026156941649899398,0.02012072434607646,0.06371562709590879,0.009389671361502348,0.006371562709590879,0.013078470824949699,0.009389671361502348,0.02682763246143528,0.027833668678739102,0.012407780013413815,0.00335345405767941,0.008048289738430584,0.023138832997987926,0.008048289738430584,0.005700871898054996,0.014755197853789403,0.00670690811535882,0.00335345405767941,0.025486250838363516,0.007042253521126761,0.010731052984574111,0.02649228705566734,0.014084507042253521,0.021462105969148222,0.03789403085177733,0.02649228705566734,0.002012072434607646,0.01374916163648558,0.0077129443326626424,0.009389671361502348,0.015425888665325285,0.008048289738430584,0.02448021462105969,0.001676727028839705,0.0026827632461435278,0.019450033534540577,0.010731052984574111,0.006371562709590879,0.0030181086519114686,0.002012072434607646,0.0006706908115358819,0.00335345405767941,0.00033534540576794097,0.00335345405767941,0.006371562709590879,0.007042253521126761,0.001006036217303823,0.00033534540576794097,0.0013413816230717639,0.00033534540576794097,0.001006036217303823,0.00033534540576794097,0.00033534540576794097
30,GTEX-11GS4-0526-SM-5A5KQ,0.021284271284271284,0.016955266955266956,0.044733044733044736,0.021645021645021644,0.02958152958152958,0.04256854256854257,0.010822510822510822,0.022366522366522368,0.06168831168831169,0.01984126984126984,0.021284271284271284,0.029942279942279944,0.031024531024531024,0.010822510822510822,0.008658008658008658,0.027417027417027416,0.021284271284271284,0.05916305916305916,0.00937950937950938,0.005772005772005772,0.013708513708513708,0.00974025974025974,0.024170274170274172,0.0284992784992785,0.011904761904761904,0.003246753246753247,0.008297258297258298,0.020562770562770564,0.008297258297258298,0.005050505050505051,0.011904761904761904,0.006493506493506494,0.002886002886002886,0.025974025974025976,0.007215007215007215,0.011183261183261184,0.02813852813852814,0.015512265512265512,0.01948051948051948,0.0367965367965368,0.0284992784992785,0.0021645021645021645,0.013708513708513708,0.007936507936507936,0.00974025974025974,0.015512265512265512,0.008658008658008658,0.025252525252525252,0.0018037518037518038,0.001443001443001443,0.01948051948051948,0.011544011544011544,0.006493506493506494,0.002886002886002886,0.0021645021645021645,0.0007215007215007215,0.003246753246753247,0.00036075036075036075,0.0036075036075036075,0.006854256854256854,0.007575757575757576,0.0010822510822510823,0.00036075036075036075,0.001443001443001443,0.00036075036075036075,0.0010822510822510823,0.00036075036075036075,0.00036075036075036075
